gene_name,n_syn,n_mis,n_non,n_spl,wmis_cv,wnon_cv,wspl_cv,pmis_cv,ptrunc_cv,pallsubs_cv,qmis_cv,qtrunc_cv,qallsubs_cv
SSUH2,0,0,0,0,0,0,0,0.894113013531839,0.972292311323475,0.990583390632103,0.994472987542278,0.999772365157819,0.999998187855241
MACROD2,0,0,0,0,0,0,0,0.896133493639356,0.965436048079226,0.990584441122693,0.994472987542278,0.999772365157819,0.999998187855241
KLHL33,0,0,0,0,0,0,0,0.894369641487995,0.971350752255091,0.99058480413826,0.994472987542278,0.999772365157819,0.999998187855241
THY1,0,0,0,0,0,0,0,0.894279376748472,0.971701435739645,0.990585336614317,0.994472987542278,0.999772365157819,0.999998187855241
LRTM1,0,0,0,0,0,0,0,0.895229709352643,0.968350708226754,0.9905863671475,0.994472987542278,0.999772365157819,0.999998187855241
SOX9,0,0,0,0,0,0,0,0.892405111585772,0.980123953109096,0.990586407687427,0.994472987542278,0.999772365157819,0.999998187855241
CCDC3,0,0,0,0,0,0,0,0.892574769238692,0.979218389123867,0.990586479709064,0.994472987542278,0.999772365157819,0.999998187855241
KCNN4,0,0,0,0,0,0,0,0.892907195536296,0.977606301313179,0.99058845922804,0.994472987542278,0.999772365157819,0.999998187855241
SMO,0,0,0,0,0,0,0,0.893782867618733,0.973743646248816,0.990589241272624,0.994472987542278,0.999772365157819,0.999998187855241
QARS,0,0,0,0,0,0,0,0.895257544692943,0.968328743318818,0.990589873889573,0.994472987542278,0.999772365157819,0.999998187855241
ZNF844,0,0,0,0,0,0,0,0.894239441712936,0.972026268702079,0.990592921190001,0.994472987542278,0.999772365157819,0.999998187855241
LPO,0,0,0,0,0,0,0,0.894893036620655,0.969683444600735,0.99059506778332,0.994472987542278,0.999772365157819,0.999998187855241
ICAM2,0,0,0,0,0,0,0,0.894776923032884,0.970104990399048,0.990595610673071,0.994472987542278,0.999772365157819,0.999998187855241
TBXA2R,0,0,0,0,0,0,0,0.891873505885096,0.983674743999009,0.990596129018329,0.994472987542278,0.999772365157819,0.999998187855241
PAK2,0,0,0,0,0,0,0,0.895691022852949,0.967037255614772,0.990596177548001,0.994472987542278,0.999772365157819,0.999998187855241
KLHL23,0,0,0,0,0,0,0,0.894697937377838,0.97041408371556,0.990596838831932,0.994472987542278,0.999772365157819,0.999998187855241
ASH2L,0,0,0,0,0,0,0,0.89642147068413,0.964803476062564,0.990597072158581,0.994472987542278,0.999772365157819,0.999998187855241
TARDBP,0,0,0,0,0,0,0,0.895327603147041,0.968244843032632,0.990597276289065,0.994472987542278,0.999772365157819,0.999998187855241
TTC24,0,0,0,0,0,0,0,0.89497542432865,0.969448767473943,0.990597570274487,0.994472987542278,0.999772365157819,0.999998187855241
NDRG1,0,0,0,0,0,0,0,0.894864948577434,0.969870499169713,0.990599224812114,0.994472987542278,0.999772365157819,0.999998187855241
LRFN5,0,0,0,0,0,0,0,0.893159378100056,0.976743101474139,0.990600267289187,0.994472987542278,0.999772365157819,0.999998187855241
MECOM,0,0,0,0,0,0,0,0.894442790210343,0.971451511950339,0.990601452557849,0.994472987542278,0.999772365157819,0.999998187855241
C11orf35,0,0,0,0,0,0,0,0.89308264460188,0.977142698962929,0.990601696085651,0.994472987542278,0.999772365157819,0.999998187855241
NAALAD2,0,0,0,0,0,0,0,0.897441901076305,0.962005169388411,0.99060299588682,0.994472987542278,0.999772365157819,0.999998187855241
RTP1,0,0,0,0,0,0,0,0.892245152283247,0.981604769620667,0.990603387072232,0.994472987542278,0.999772365157819,0.999998187855241
DDX51,0,0,0,0,0,0,0,0.893942484329763,0.973487108600759,0.990605377085337,0.994472987542278,0.999772365157819,0.999998187855241
ESX1,0,0,0,0,0,0,0,0.892719796129292,0.97913133112654,0.990608179036937,0.994472987542278,0.999772365157819,0.999998187855241
ADAM23,0,0,0,0,0,0,0,0.896529260773624,0.964749468834548,0.990611668965491,0.994472987542278,0.999772365157819,0.999998187855241
PDE4A,0,0,0,0,0,0,0,0.893688740300707,0.974775950610087,0.990614866285789,0.994472987542278,0.999772365157819,0.999998187855241
SH3BP2,0,0,0,0,0,0,0,0.89333751418327,0.976325968158544,0.99061497506196,0.994472987542278,0.999772365157819,0.999998187855241
XK,0,0,0,0,0,0,0,0.895280729567627,0.968852889517286,0.990619339662686,0.994472987542278,0.999772365157819,0.999998187855241
ZNF415,0,0,0,0,0,0,0,0.894327288908282,0.972385419655517,0.990623088566654,0.994472987542278,0.999772365157819,0.999998187855241
ZNF583,0,0,0,0,0,0,0,0.895843295466353,0.967080889498202,0.990623398065037,0.994472987542278,0.999772365157819,0.999998187855241
RNF169,0,0,0,0,0,0,0,0.893438194380079,0.976098004798992,0.990623435334983,0.994472987542278,0.999772365157819,0.999998187855241
DSTYK,0,0,0,0,0,0,0,0.894798494508672,0.970642968986684,0.990624006995978,0.994472987542278,0.999772365157819,0.999998187855241
ACTR8,0,0,0,0,0,0,0,0.898522259579981,0.959514010440697,0.990624030533834,0.994472987542278,0.999772365157819,0.999998187855241
KPNA2,0,0,0,0,0,0,0,0.896004667356822,0.966589974455138,0.990624468360476,0.994472987542278,0.999772365157819,0.999998187855241
UBN2,0,0,0,0,0,0,0,0.893610860414634,0.975409511671039,0.990626394766465,0.994472987542278,0.999772365157819,0.999998187855241
DTWD2,0,0,0,0,0,0,0,0.895431631337481,0.968536584654487,0.990628772367985,0.994472987542278,0.999772365157819,0.999998187855241
HAAO,0,0,0,0,0,0,0,0.8986670356656,0.959240193769873,0.990629785448106,0.994472987542278,0.999772365157819,0.999998187855241
SPTLC3,0,0,0,0,0,0,0,0.896320725515779,0.96572039091875,0.99063026794645,0.994472987542278,0.999772365157819,0.999998187855241
ALDOB,0,0,0,0,0,0,0,0.894551731919872,0.971763202752388,0.990633330530898,0.994472987542278,0.999772365157819,0.999998187855241
NOSIP,0,0,0,0,0,0,0,0.89426144487244,0.972949551160489,0.990636142095537,0.994472987542278,0.999772365157819,0.999998187855241
ZNF43,0,0,0,0,0,0,0,0.894441066610287,0.972282568667188,0.990637577141035,0.994472987542278,0.999772365157819,0.999998187855241
HNRNPL,0,0,0,0,0,0,0,0.893802473832685,0.974928474596589,0.990639868364512,0.994472987542278,0.999772365157819,0.999998187855241
OR4C13,0,0,0,0,0,0,0,0.892900821036303,0.979173431975434,0.990640106991963,0.994472987542278,0.999772365157819,0.999998187855241
LEPRE1,0,0,0,0,0,0,0,0.894333406070989,0.972763928264324,0.990640272285481,0.994472987542278,0.999772365157819,0.999998187855241
SPATA18,0,0,0,0,0,0,0,0.89620942939957,0.966262473892233,0.990640819740076,0.994472987542278,0.999772365157819,0.999998187855241
AL022328.1,0,0,0,0,0,0,0,0.892865635536876,0.979381303069679,0.990640876938698,0.994472987542278,0.999772365157819,0.999998187855241
SLC22A25,0,0,0,0,0,0,0,0.894600256769978,0.971824418245819,0.990644073792661,0.994472987542278,0.999772365157819,0.999998187855241
RHOD,0,0,0,0,0,0,0,0.892831304857888,0.979720337634063,0.990645876183572,0.994472987542278,0.999772365157819,0.999998187855241
SGSM3,0,0,0,0,0,0,0,0.89418418573567,0.973503177325756,0.990646357252596,0.994472987542278,0.999772365157819,0.999998187855241
TXNDC5,0,0,0,0,0,0,0,0.896449002499024,0.965658384235633,0.990647871104484,0.994472987542278,0.999772365157819,0.999998187855241
PARG,0,0,0,0,0,0,0,0.900283620383592,0.955660225814792,0.990647879097863,0.994472987542278,0.999772365157819,0.999998187855241
HEPACAM,0,0,0,0,0,0,0,0.893579760279312,0.976116984729772,0.990647882041446,0.994472987542278,0.999772365157819,0.999998187855241
TRAPPC8,0,0,0,0,0,0,0,0.897135538652837,0.963669802560422,0.99064988548017,0.994472987542278,0.999772365157819,0.999998187855241
TAS2R16,0,0,0,0,0,0,0,0.892718147377547,0.9805681665548,0.990652972150705,0.994472987542278,0.999772365157819,0.999998187855241
MAGEA11,0,0,0,0,0,0,0,0.893675974174675,0.975847258002473,0.99065391194575,0.994472987542278,0.999772365157819,0.999998187855241
ANGPTL6,0,0,0,0,0,0,0,0.892570508986777,0.981463265130004,0.990654459538378,0.994472987542278,0.999772365157819,0.999998187855241
AMPD3,0,0,0,0,0,0,0,0.895388873026637,0.969216610192457,0.990654700533207,0.994472987542278,0.999772365157819,0.999998187855241
DBX2,0,0,0,0,0,0,0,0.893380603489657,0.977298814329392,0.990657333541341,0.994472987542278,0.999772365157819,0.999998187855241
HDAC2,0,0,0,0,0,0,0,0.897100730585718,0.963936774212458,0.990659308584756,0.994472987542278,0.999772365157819,0.999998187855241
PALM2-AKAP2,0,0,0,0,0,0,0,0.894510844519772,0.972520864250687,0.990659412271829,0.994472987542278,0.999772365157819,0.999998187855241
STAT1,0,0,0,0,0,0,0,0.897007907786021,0.964244340350463,0.99066148178738,0.994472987542278,0.999772365157819,0.999998187855241
FNBP4,0,0,0,0,0,0,0,0.89685537673962,0.964733039489246,0.990663783868432,0.994472987542278,0.999772365157819,0.999998187855241
ALDH7A1,0,0,0,0,0,0,0,0.900825286122044,0.954779833778766,0.99067110097689,0.994472987542278,0.999772365157819,0.999998187855241
NECAB1,0,0,0,0,0,0,0,0.899289240223895,0.958362733903026,0.990672299424439,0.994472987542278,0.999772365157819,0.999998187855241
OR2AJ1,0,0,0,0,0,0,0,0.894493686920237,0.97299793079851,0.990676800960597,0.994472987542278,0.999772365157819,0.999998187855241
IPO5,0,0,0,0,0,0,0,0.8980472954248,0.961613065223521,0.990677053948583,0.994472987542278,0.999772365157819,0.999998187855241
ANKLE2,0,0,0,0,0,0,0,0.894424500292279,0.973341106988519,0.990679643048806,0.994472987542278,0.999772365157819,0.999998187855241
PAX3,0,0,0,0,0,0,0,0.895246364821418,0.970268806591709,0.990680806204441,0.994472987542278,0.999772365157819,0.999998187855241
INTS2,0,0,0,0,0,0,0,0.897542378229822,0.963072267856013,0.990681497849739,0.994472987542278,0.999772365157819,0.999998187855241
ZNF382,0,0,0,0,0,0,0,0.89384212885233,0.97588913570644,0.990683283615933,0.994472987542278,0.999772365157819,0.999998187855241
ARHGAP17,0,0,0,0,0,0,0,0.89547239197617,0.96953923534529,0.990683837415371,0.994472987542278,0.999772365157819,0.999998187855241
ZNF230,0,0,0,0,0,0,0,0.894208926995763,0.974344621762088,0.990684647448341,0.994472987542278,0.999772365157819,0.999998187855241
RGSL1,0,0,0,0,0,0,0,0.894908687499363,0.971611805533238,0.990685814972109,0.994472987542278,0.999772365157819,0.999998187855241
KCTD19,0,0,0,0,0,0,0,0.894997890672945,0.97130441232047,0.990686902640829,0.994472987542278,0.999772365157819,0.999998187855241
WDR13,0,0,0,0,0,0,0,0.892705920627464,0.981798182988944,0.99068693619023,0.994472987542278,0.999772365157819,0.999998187855241
ELAVL4,0,0,0,0,0,0,0,0.894815005411322,0.972026316133602,0.990688501138413,0.994472987542278,0.999772365157819,0.999998187855241
HOXD10,0,0,0,0,0,0,0,0.894309646538389,0.974028855684334,0.990688724066039,0.994472987542278,0.999772365157819,0.999998187855241
FZD3,0,0,0,0,0,0,0,0.896494605041907,0.966299558514316,0.990689287120009,0.994472987542278,0.999772365157819,0.999998187855241
AMPD2,0,0,0,0,0,0,0,0.893366718257959,0.978303533665909,0.990689727444216,0.994472987542278,0.999772365157819,0.999998187855241
RPH3AL,0,0,0,0,0,0,0,0.897179798055287,0.964285716254512,0.990691620408107,0.994472987542278,0.999772365157819,0.999998187855241
NEK8,0,0,0,0,0,0,0,0.895582705316668,0.969363881174735,0.990693634870049,0.994472987542278,0.999772365157819,0.999998187855241
ZBTB48,0,0,0,0,0,0,0,0.89484090704177,0.97207323228555,0.99069483233089,0.994472987542278,0.999772365157819,0.999998187855241
CWC22,0,0,0,0,0,0,0,0.899867810627009,0.957423134349232,0.990701996507023,0.994472987542278,0.999772365157819,0.999998187855241
HERC4,0,0,0,0,0,0,0,0.897055650372719,0.964879472045592,0.990704289669877,0.994472987542278,0.999772365157819,0.999998187855241
GPR56,0,0,0,0,0,0,0,0.89465653611358,0.973048466871904,0.990705955599805,0.994472987542278,0.999772365157819,0.999998187855241
TCTEX1D4,0,0,0,0,0,0,0,0.892629718413059,0.98310389574176,0.990709722648499,0.994472987542278,0.999772365157819,0.999998187855241
TAOK1,0,0,0,0,0,0,0,0.899256749724085,0.959046933893535,0.990711198963735,0.994472987542278,0.999772365157819,0.999998187855241
MLLT1,0,0,0,0,0,0,0,0.893957422784207,0.976141581927455,0.990711975103277,0.994472987542278,0.999772365157819,0.999998187855241
BCAS1,0,0,0,0,0,0,0,0.894162914126031,0.975280370985898,0.990713683251327,0.994472987542278,0.999772365157819,0.999998187855241
SRPX,0,0,0,0,0,0,0,0.898654964949981,0.960622713936158,0.990714209928682,0.994472987542278,0.999772365157819,0.999998187855241
KIAA1958,0,0,0,0,0,0,0,0.893755878358184,0.977163348221621,0.990715432106248,0.994472987542278,0.999772365157819,0.999998187855241
GYS2,0,0,0,0,0,0,0,0.897427407869162,0.964049194813368,0.990718427374004,0.994472987542278,0.999772365157819,0.999998187855241
ZNF81,0,0,0,0,0,0,0,0.894957943932558,0.972216038600237,0.990720394021406,0.994472987542278,0.999772365157819,0.999998187855241
PCDHGC4,0,0,0,0,0,0,0,0.894389264303955,0.974499359132201,0.990720825806119,0.994472987542278,0.999772365157819,0.999998187855241
NCAPD3,0,0,0,0,0,0,0,0.896935166467504,0.965549354943308,0.990721068768806,0.994472987542278,0.999772365157819,0.999998187855241
AL390778.1,0,0,0,0,0,0,0,0.893425394221351,0.978955123930045,0.990721259081592,0.994472987542278,0.999772365157819,0.999998187855241
SBSPON,0,0,0,0,0,0,0,0.895635764473531,0.969787599805677,0.990722434912403,0.994472987542278,0.999772365157819,0.999998187855241
KM-PA-2,0,0,0,0,0,0,0,0.893696152326527,0.97770086278622,0.990724323993602,0.994472987542278,0.999772365157819,0.999998187855241
OR51G2,0,0,0,0,0,0,0,0.894800044792268,0.972942070394047,0.99072526715415,0.994472987542278,0.999772365157819,0.999998187855241
ZNF525,0,0,0,0,0,0,0,0.894873644753977,0.972658755955852,0.990725451810512,0.994472987542278,0.999772365157819,0.999998187855241
TMCC1,0,0,0,0,0,0,0,0.894792486324988,0.972999514922053,0.990726433342386,0.994472987542278,0.999772365157819,0.999998187855241
EMX1,0,0,0,0,0,0,0,0.892252993531592,0.986852031098272,0.990733534961089,0.994472987542278,0.999772365157819,0.999998187855241
KCNK10,0,0,0,0,0,0,0,0.893591959023919,0.978515341965767,0.990734634160201,0.994472987542278,0.999772365157819,0.999998187855241
MACC1,0,0,0,0,0,0,0,0.894787943829061,0.973228696192687,0.990735277267446,0.994472987542278,0.999772365157819,0.999998187855241
ECI2,0,0,0,0,0,0,0,0.895013395719961,0.972353946278553,0.990735515049803,0.994472987542278,0.999772365157819,0.999998187855241
SOCS7,0,0,0,0,0,0,0,0.895541282944904,0.970476576178454,0.990738960094131,0.994472987542278,0.999772365157819,0.999998187855241
TMEM120B,0,0,0,0,0,0,0,0.894667286024,0.973813437819949,0.990739391485564,0.994472987542278,0.999772365157819,0.999998187855241
METTL16,0,0,0,0,0,0,0,0.896562572396598,0.967054845653561,0.990739568254695,0.994472987542278,0.999772365157819,0.999998187855241
TRIM7,0,0,0,0,0,0,0,0.892896473544206,0.98260275615026,0.990741405975711,0.994472987542278,0.999772365157819,0.999998187855241
DMRT2,0,0,0,0,0,0,0,0.894125016655385,0.976182243186727,0.990741448713941,0.994472987542278,0.999772365157819,0.999998187855241
OR8H2,0,0,0,0,0,0,0,0.892666380936579,0.984124670629153,0.990741959446504,0.994472987542278,0.999772365157819,0.999998187855241
NCOA2,0,0,0,0,0,0,0,0.895485133879768,0.970747141700633,0.990742109869266,0.994472987542278,0.999772365157819,0.999998187855241
LRRC43,0,0,0,0,0,0,0,0.894464758542976,0.974785223882723,0.990744664292875,0.994472987542278,0.999772365157819,0.999998187855241
HGS,0,0,0,0,0,0,0,0.894833859023004,0.973283331697783,0.990745157355001,0.994472987542278,0.999772365157819,0.999998187855241
DPPA2,0,0,0,0,0,0,0,0.895502698999745,0.970753324662023,0.990745281372943,0.994472987542278,0.999772365157819,0.999998187855241
PDE1B,0,0,0,0,0,0,0,0.895433659552392,0.971015942315763,0.990745830223336,0.994472987542278,0.999772365157819,0.999998187855241
CLCA2,0,0,0,0,0,0,0,0.898279092707907,0.962147309462954,0.990745933067678,0.994472987542278,0.999772365157819,0.999998187855241
MCAM,0,0,0,0,0,0,0,0.894950650007463,0.972900254913375,0.990748431018702,0.994472987542278,0.999772365157819,0.999998187855241
AP2B1,0,0,0,0,0,0,0,0.89539692880278,0.971320739729634,0.990753470709271,0.994472987542278,0.999772365157819,0.999998187855241
IQCH,0,0,0,0,0,0,0,0.896123591711928,0.96876623406493,0.990753505800956,0.994472987542278,0.999772365157819,0.999998187855241
SDAD1,0,0,0,0,0,0,0,0.900598745033678,0.956514141541876,0.990755685982407,0.994472987542278,0.999772365157819,0.999998187855241
GPR17,0,0,0,0,0,0,0,0.892835958322913,0.983579142224621,0.990756894918658,0.994472987542278,0.999772365157819,0.999998187855241
MMP20,0,0,0,0,0,0,0,0.895058281086248,0.97268782547147,0.990757222234649,0.994472987542278,0.999772365157819,0.999998187855241
CX3CL1,0,0,0,0,0,0,0,0.893779909006816,0.978336848838322,0.99076010756473,0.994472987542278,0.999772365157819,0.999998187855241
RUVBL2,0,0,0,0,0,0,0,0.89441234001984,0.975433096283071,0.990761064075426,0.994472987542278,0.999772365157819,0.999998187855241
TNMD,0,0,0,0,0,0,0,0.898762184445118,0.961111006067162,0.990761080097306,0.994472987542278,0.999772365157819,0.999998187855241
THSD1,0,0,0,0,0,0,0,0.894106825938486,0.976916769453105,0.990765237802964,0.994472987542278,0.999772365157819,0.999998187855241
RTN4R,0,0,0,0,0,0,0,0.892601581372222,0.985662656485163,0.990767165855286,0.994472987542278,0.999772365157819,0.999998187855241
ZNF385A,0,0,0,0,0,0,0,0.897067555397585,0.966042209006968,0.990768795158128,0.994472987542278,0.999772365157819,0.999998187855241
PLIN1,0,0,0,0,0,0,0,0.894006048307871,0.977490799044649,0.990768800376629,0.994472987542278,0.999772365157819,0.999998187855241
AAK1,0,0,0,0,0,0,0,0.896741026073775,0.967081449026586,0.990769959978382,0.994472987542278,0.999772365157819,0.999998187855241
P2RX3,0,0,0,0,0,0,0,0.894996191764436,0.973234329802973,0.990769975169407,0.994472987542278,0.999772365157819,0.999998187855241
SYNDIG1,0,0,0,0,0,0,0,0.893109449086995,0.982346777531222,0.990770316365157,0.994472987542278,0.999772365157819,0.999998187855241
LRRC2,0,0,0,0,0,0,0,0.89627595726806,0.968615512928929,0.99077104858886,0.994472987542278,0.999772365157819,0.999998187855241
RHAG,0,0,0,0,0,0,0,0.89854203675374,0.961881281862567,0.990772208638906,0.994472987542278,0.999772365157819,0.999998187855241
AMDHD1,0,0,0,0,0,0,0,0.894634676811998,0.974777045956787,0.99077255687168,0.994472987542278,0.999772365157819,0.999998187855241
CSNK1G2,0,0,0,0,0,0,0,0.893888161101934,0.97819246215885,0.990773320598878,0.994472987542278,0.999772365157819,0.999998187855241
STRIP2,0,0,0,0,0,0,0,0.896566508820698,0.967708529660704,0.990773429149441,0.994472987542278,0.999772365157819,0.999998187855241
ITCH,0,0,0,0,0,0,0,0.898526453993432,0.961947848078012,0.990773672677411,0.994472987542278,0.999772365157819,0.999998187855241
MASP2,0,0,0,0,0,0,0,0.895088807257244,0.973082698171171,0.990778941061778,0.994472987542278,0.999772365157819,0.999998187855241
COL8A2,0,0,0,0,0,0,0,0.893643877523407,0.979668041916075,0.990780857926894,0.994472987542278,0.999772365157819,0.999998187855241
FBXO15,0,0,0,0,0,0,0,0.895675127394397,0.970947178624927,0.99078242547084,0.994472987542278,0.999772365157819,0.999998187855241
ELAC2,0,0,0,0,0,0,0,0.895953390825165,0.969977106887534,0.990783428152715,0.994472987542278,0.999772365157819,0.999998187855241
AKR1C4,0,0,0,0,0,0,0,0.898569308451427,0.962013875611467,0.990784425469774,0.994472987542278,0.999772365157819,0.999998187855241
ATP2C1,0,0,0,0,0,0,0,0.899437471545417,0.9597970351322,0.990787262001983,0.994472987542278,0.999772365157819,0.999998187855241
XAB2,0,0,0,0,0,0,0,0.894263672753679,0.976868781117978,0.990789647054662,0.994472987542278,0.999772365157819,0.999998187855241
ZNF619,0,0,0,0,0,0,0,0.896372482172723,0.968695094142064,0.99079068648916,0.994472987542278,0.999772365157819,0.999998187855241
PRPH2,0,0,0,0,0,0,0,0.894232446632755,0.9770806857722,0.990792044626562,0.994472987542278,0.999772365157819,0.999998187855241
OR2T33,0,0,0,0,0,0,0,0.893582960148079,0.980376461205013,0.990792686053561,0.994472987542278,0.999772365157819,0.999998187855241
AGAP2-AS1,0,0,0,0,0,0,0,0.893978015039233,0.978334448982896,0.990793135563586,0.994472987542278,0.999772365157819,0.999998187855241
SIRPG,0,0,0,0,0,0,0,0.894705930032047,0.975017344239045,0.990793768586064,0.994472987542278,0.999772365157819,0.999998187855241
SERPINF1,0,0,0,0,0,0,0,0.894482443894454,0.976013693604033,0.990794665763508,0.994472987542278,0.999772365157819,0.999998187855241
HNRNPC,0,0,0,0,0,0,0,0.897640972765515,0.9648076089957,0.990794902992543,0.994472987542278,0.999772365157819,0.999998187855241
SLC12A2,0,0,0,0,0,0,0,0.895776497517714,0.970889415183696,0.990796448995721,0.994472987542278,0.999772365157819,0.999998187855241
LONRF2,0,0,0,0,0,0,0,0.893694233011202,0.979935425684333,0.990797699698945,0.994472987542278,0.999772365157819,0.999998187855241
ABI2,0,0,0,0,0,0,0,0.897406267042637,0.965568376846548,0.990798324376526,0.994472987542278,0.999772365157819,0.999998187855241
TNNT1,0,0,0,0,0,0,0,0.893746968439637,0.979735954880405,0.990800264324498,0.994472987542278,0.999772365157819,0.999998187855241
TMEM177,0,0,0,0,0,0,0,0.893222365264972,0.982799206657597,0.990801592503525,0.994472987542278,0.999772365157819,0.999998187855241
PPP1R16B,0,0,0,0,0,0,0,0.895403483602253,0.972441277022748,0.990803627625279,0.994472987542278,0.999772365157819,0.999998187855241
ATAD2B,0,0,0,0,0,0,0,0.897890856680221,0.964240383331032,0.990803742752091,0.994472987542278,0.999772365157819,0.999998187855241
RBCK1,0,0,0,0,0,0,0,0.895368632877978,0.972638008825245,0.990806302166532,0.994472987542278,0.999772365157819,0.999998187855241
SS18L1,0,0,0,0,0,0,0,0.896751868431163,0.967768347593575,0.990806584751972,0.994472987542278,0.999772365157819,0.999998187855241
SBSN,0,0,0,0,0,0,0,0.893744294828538,0.980045823787232,0.990809518938182,0.994472987542278,0.999772365157819,0.999998187855241
DRD2,0,0,0,0,0,0,0,0.894269262005244,0.977436195912641,0.990810765224938,0.994472987542278,0.999772365157819,0.999998187855241
NOMO1,0,0,0,0,0,0,0,0.896021165132076,0.970334210795615,0.990811127324836,0.994472987542278,0.999772365157819,0.999998187855241
E2F7,0,0,0,0,0,0,0,0.89657882700147,0.968455772095917,0.990812593223831,0.994472987542278,0.999772365157819,0.999998187855241
AADAC,0,0,0,0,0,0,0,0.894990621717607,0.974356919890408,0.990814869507479,0.994472987542278,0.999772365157819,0.999998187855241
REPS2,0,0,0,0,0,0,0,0.896073335391084,0.970234833262913,0.990815064171748,0.994472987542278,0.999772365157819,0.999998187855241
ZNF211,0,0,0,0,0,0,0,0.895632192229895,0.971855215162681,0.990815823422686,0.994472987542278,0.999772365157819,0.999998187855241
LEKR1,0,0,0,0,0,0,0,0.89539311341944,0.972772692605907,0.990816060305179,0.994472987542278,0.999772365157819,0.999998187855241
ZNF507,0,0,0,0,0,0,0,0.89697368308278,0.96726629796443,0.990817182076817,0.994472987542278,0.999772365157819,0.999998187855241
SLC4A9,0,0,0,0,0,0,0,0.895013396148402,0.974380178584906,0.990819563144619,0.994472987542278,0.999772365157819,0.999998187855241
BGN,0,0,0,0,0,0,0,0.894625531616975,0.976114754880793,0.990822191762518,0.994472987542278,0.999772365157819,0.999998187855241
STK25,0,0,0,0,0,0,0,0.895770869078949,0.97157289813503,0.990826154814083,0.994472987542278,0.999772365157819,0.999998187855241
NEK9,0,0,0,0,0,0,0,0.898146065467183,0.96391271582408,0.99082635088883,0.994472987542278,0.999772365157819,0.999998187855241
HAPLN4,0,0,0,0,0,0,0,0.894000815240255,0.979228000642937,0.990826464799939,0.994472987542278,0.999772365157819,0.999998187855241
TRIM16,0,0,0,0,0,0,0,0.894229278126949,0.978093461461179,0.99082686369363,0.994472987542278,0.999772365157819,0.999998187855241
LBP,0,0,0,0,0,0,0,0.895590827508877,0.972270999902168,0.990827118695462,0.994472987542278,0.999772365157819,0.999998187855241
ZNF93,0,0,0,0,0,0,0,0.89506620471492,0.974384277128996,0.990828454039841,0.994472987542278,0.999772365157819,0.999998187855241
SAMD4B,0,0,0,0,0,0,0,0.895342281398906,0.973272739400885,0.990828697888968,0.994472987542278,0.999772365157819,0.999998187855241
DHRSX,0,0,0,0,0,0,0,0.895302096386823,0.973441637270652,0.990829083825063,0.994472987542278,0.999772365157819,0.999998187855241
PLAGL2,0,0,0,0,0,0,0,0.893043010621427,0.985148509782731,0.990830013937865,0.994472987542278,0.999772365157819,0.999998187855241
TOM1L1,0,0,0,0,0,0,0,0.898267295938079,0.963640964266333,0.990830426365091,0.994472987542278,0.999772365157819,0.999998187855241
ZNF781,0,0,0,0,0,0,0,0.895434586129675,0.973003533645335,0.990832637457072,0.994472987542278,0.999772365157819,0.999998187855241
NOS1AP,0,0,0,0,0,0,0,0.894938872384967,0.975030086640129,0.990832842471988,0.994472987542278,0.999772365157819,0.999998187855241
GRK6,0,0,0,0,0,0,0,0.895000033832954,0.974853648540082,0.990836071619976,0.994472987542278,0.999772365157819,0.999998187855241
C5,0,0,0,0,0,0,0,0.899318799451623,0.960975101046699,0.9908412301581,0.994472987542278,0.999772365157819,0.999998187855241
TTC21B,0,0,0,0,0,0,0,0.897914282131343,0.964922545356068,0.990845159717943,0.994472987542278,0.999772365157819,0.999998187855241
TEAD2,0,0,0,0,0,0,0,0.896093635419864,0.970861197974653,0.990847122907087,0.994472987542278,0.999772365157819,0.999998187855241
ZNF672,0,0,0,0,0,0,0,0.894281876423565,0.978495278958679,0.990849204116686,0.994472987542278,0.999772365157819,0.999998187855241
CHST7,0,0,0,0,0,0,0,0.893233880844435,0.98460904541509,0.990849444380019,0.994472987542278,0.999772365157819,0.999998187855241
ZNF225,0,0,0,0,0,0,0,0.895317145167984,0.973897652673453,0.990850265783023,0.994472987542278,0.999772365157819,0.999998187855241
NKRF,0,0,0,0,0,0,0,0.894636838130891,0.976861239444697,0.990851400587469,0.994472987542278,0.999772365157819,0.999998187855241
PCMTD2,0,0,0,0,0,0,0,0.896643859740247,0.9690495958666,0.990852085417346,0.994472987542278,0.999772365157819,0.999998187855241
SLC18A2,0,0,0,0,0,0,0,0.896872290412734,0.968375818547383,0.99085636164123,0.994472987542278,0.999772365157819,0.999998187855241
LRRC8D,0,0,0,0,0,0,0,0.895138146787267,0.974796394229792,0.99085664588103,0.994472987542278,0.999772365157819,0.999998187855241
UGGT1,0,0,0,0,0,0,0,0.8980460263463,0.964755447368463,0.990857152972795,0.994472987542278,0.999772365157819,0.999998187855241
IGF2,0,0,0,0,0,0,0,0.893243134812436,0.984872620681452,0.990857262039584,0.994472987542278,0.999772365157819,0.999998187855241
KANSL2,0,0,0,0,0,0,0,0.897235165101514,0.967222883374669,0.990857311211124,0.994472987542278,0.999772365157819,0.999998187855241
SYCP2L,0,0,0,0,0,0,0,0.898574039214636,0.963257149580086,0.990857586728014,0.994472987542278,0.999772365157819,0.999998187855241
SPOCK2,0,0,0,0,0,0,0,0.896375374145607,0.970102826938272,0.990858270081163,0.994472987542278,0.999772365157819,0.999998187855241
