gene_name,n_syn,n_mis,n_non,n_spl,n_ind,wmis_cv,wnon_cv,wspl_cv,wind_cv,pmis_cv,ptrunc_cv,pallsubs_cv,pind_cv,qmis_cv,qtrunc_cv,qallsubs_cv,pglobal_cv,qglobal_cv
TBC1D30,0,3,0,0,0,3.60027007688027,0,0,0,0.0982337143290491,0.71850214555068,0.234004324054889,1,0.82001145518186,0.971820065438359,0.990181911012845,0.573875874653212,0.999999992553706
ARMS2,0,1,0,0,0,11.2366342189333,0,0,0,0.0892568877243907,0.909447983891031,0.234268474231619,1,0.82001145518186,0.971820065438359,0.990181911012845,0.574259381479339,0.999999992553706
SLC36A3,0,2,0,0,0,4.8896062933544,0,0,0,0.0940167045785756,0.779872546509713,0.234389779013309,1,0.82001145518186,0.971820065438359,0.990181911012845,0.574435398191617,0.999999992553706
FAM117B,0,2,0,0,0,4.93399686008245,0,0,0,0.0924494242319671,0.815359127507863,0.234667302809005,1,0.82001145518186,0.971820065438359,0.990181911012845,0.574837857107713,0.999999992553706
MYO9A,1,0,0,0,0,0,0,0,0,0.104570743026701,0.572627011707887,0.234676653985619,1,0.82001145518186,0.971820065438359,0.990181911012845,0.574851412260785,0.999999992553706
UCHL3,0,1,0,0,0,11.0950246672147,0,0,0,0.0905275416943849,0.866730712373197,0.234888263269681,1,0.82001145518186,0.971820065438359,0.990181911012845,0.575158054414208,0.999999992553706
PSKH2,0,2,0,0,0,4.94687767849757,0,0,0,0.092001755159749,0.828933599414578,0.234898908990514,1,0.82001145518186,0.971820065438359,0.990181911012845,0.575173476046984,0.999999992553706
IFT27,0,1,0,0,0,11.0889134949544,0,0,0,0.0905831426104855,0.870861665956533,0.235238323008319,1,0.82001145518186,0.971820065438359,0.990181911012845,0.575664906106166,0.999999992553706
CTSV,1,2,0,0,0,4.80674059222418,0,0,0,0.0943583839997576,0.781078610797589,0.235510485967872,1,0.82001145518186,0.971820065438359,0.990181911012845,0.576058611022605,0.999999992553706
MRPL21,0,1,0,0,0,11.1106419857477,0,0,0,0.0903857427451896,0.888237088433168,0.235727287081368,1,0.82001145518186,0.971820065438359,0.990181911012845,0.576372005639639,0.999999992553706
FKBP3,1,1,0,0,0,10.9853266517482,0,0,0,0.0905623073254991,0.881313004294379,0.235808233961927,1,0.82001145518186,0.971820065438359,0.990181911012845,0.576488966437279,0.999999992553706
HSCB,0,1,0,0,0,11.0908217210578,0,0,0,0.0905657742157855,0.887068437529333,0.236048397179968,1,0.82001145518186,0.971820065438359,0.990181911012845,0.576835816715837,0.999999992553706
SUV420H1,0,2,0,0,0,4.88118167244305,0,0,0,0.0943185051864006,0.79000333305676,0.236049506900559,1,0.82001145518186,0.971820065438359,0.990181911012845,0.576837418837288,0.999999992553706
AKAP12,2,0,0,0,0,0,0,0,0,0.09619990310002,0.706136400874953,0.236066870257123,1,0.82001145518186,0.971820065438359,0.990181911012845,0.57686248591481,0.999999992553706
ANKRD52,0,2,0,0,0,4.87276700782465,0,0,0,0.094621356793378,0.786979999794521,0.236347462865932,1,0.82001145518186,0.971820065438359,0.990181911012845,0.577267393982789,0.999999992553706
RPGRIP1L,1,3,0,0,0,3.44567736479031,0,0,0,0.104336741140583,0.659482767072627,0.236407971053414,1,0.82001145518186,0.971820065438359,0.990181911012845,0.577354666409555,0.999999992553706
KDR,0,0,0,0,0,0,0,0,0,0.104859841053211,0.574601400580974,0.236416937035005,1,0.82001145518186,0.971820065438359,0.990181911012845,0.577367596944792,0.999999992553706
C1orf222,1,1,0,1,0,1.01650836667539,11.0479505726814,11.0479505726814,0,0.987797856661276,0.0899898148070437,0.236419147654689,1,0.989814739821801,0.971820065438359,0.990181911012845,0.577370784998093,0.999999992553706
BAHD1,0,2,0,0,0,4.91715125390538,0,0,0,0.0930396821094323,0.822138611990525,0.236459517901436,1,0.82001145518186,0.971820065438359,0.990181911012845,0.577429001462508,0.999999992553706
CXorf30,1,2,0,1,0,1.68405167388632,9.69909047400006,9.69909047400006,0,0.536225060444936,0.104041020067083,0.236646329508121,1,0.82001145518186,0.971820065438359,0.990181911012845,0.57769830596302,0.999999992553706
LYPLA2,0,1,0,0,0,11.049387286435,0,0,0,0.0909443181608663,0.883957016943943,0.236687615818567,1,0.82001145518186,0.971820065438359,0.990181911012845,0.577757803718922,0.999999992553706
CLEC18C,0,1,0,0,0,11.0459127743564,0,0,0,0.0909761964496523,0.888752899422229,0.236990288148115,1,0.82001145518186,0.971820065438359,0.990181911012845,0.578193765364811,0.999999992553706
TCERG1L,2,0,0,0,0,0,0,0,0,0.101744482235228,0.626545285036677,0.237073576063606,1,0.82001145518186,0.971820065438359,0.990181911012845,0.578313663351205,0.999999992553706
RAB2B,0,1,0,0,0,11.0319732302282,0,0,0,0.0911043018532655,0.889257102994374,0.237282889590043,1,0.82001145518186,0.971820065438359,0.990181911012845,0.578614853671885,0.999999992553706
PPP1R1C,0,1,0,0,0,10.9901403794869,0,0,0,0.091490793021283,0.876090450535711,0.237420109663209,1,0.82001145518186,0.971820065438359,0.990181911012845,0.578812205382775,0.999999992553706
YWHAE,0,1,0,0,0,11.0418624622497,0,0,0,0.0910133841784414,0.896649893234611,0.237435054739039,1,0.82001145518186,0.971820065438359,0.990181911012845,0.578833694797005,0.999999992553706
UBE2L3,0,1,0,0,0,11.0533271796386,0,0,0,0.0909081954536765,0.901810890453681,0.237439235036134,1,0.82001145518186,0.971820065438359,0.990181911012845,0.578839705446979,0.999999992553706
TMEM78,0,1,0,0,0,11.1140215930051,0,0,0,0.0903551122372449,0.936484916813767,0.237482320863686,1,0.82001145518186,0.971820065438359,0.990181911012845,0.578901652216873,0.999999992553706
PDS5B,1,1,0,1,0,1.39828589007855,10.801514240943,10.801514240943,0,0.763522167479169,0.0922829098410345,0.237721619809448,1,0.830768625303247,0.971820065438359,0.990181911012845,0.579245562716727,0.999999992553706
ZFHX2,0,0,0,0,0,0,0,0,0,0.0965235161067187,0.708915367221695,0.237736400506971,1,0.82001145518186,0.971820065438359,0.990181911012845,0.579266797019559,0.999999992553706
THSD4,0,4,0,0,0,2.98953605470935,0,0,0,0.108384193912294,0.642887372552069,0.238072101105079,1,0.82001145518186,0.971820065438359,0.990181911012845,0.579748825170043,0.999999992553706
CEP170B,0,0,0,0,0,0,0,0,0,0.0973942613593667,0.695874034949126,0.238151837738626,1,0.82001145518186,0.971820065438359,0.990181911012845,0.579863248376296,0.999999992553706
NOS3,4,0,0,0,0,0,0,0,0,0.10367907507211,0.616795569908333,0.238386489202218,1,0.82001145518186,0.971820065438359,0.990181911012845,0.580199821722848,0.999999992553706
COLGALT2,0,2,0,0,0,4.82568207828494,0,0,0,0.0963423525133396,0.774470589718755,0.238439467298861,1,0.82001145518186,0.971820065438359,0.990181911012845,0.580275779117032,0.999999992553706
HLA-DMA,0,1,0,0,0,10.9815429621722,0,0,0,0.0915706062084268,0.902467631107741,0.238857329897384,1,0.82001145518186,0.971820065438359,0.990181911012845,0.580874477635877,0.999999992553706
RP11-219A15.1,3,1,0,1,0,1.04407478748501,10.8216104151578,10.8216104151578,0,0.967536767023759,0.0907621800622741,0.23892207368221,1,0.972765910337504,0.971820065438359,0.990181911012845,0.580967174765748,0.999999992553706
PSMG2,0,1,0,0,0,10.9539421802969,0,0,0,0.0918277221235863,0.893370253152251,0.23899136761489,1,0.82001145518186,0.971820065438359,0.990181911012845,0.58106636714781,0.999999992553706
HIST1H2AG,0,1,0,0,0,11.0439809782516,0,0,0,0.0909939295697764,0.945929107999995,0.239072105604968,1,0.82001145518186,0.971820065438359,0.990181911012845,0.581181916045032,0.999999992553706
MYPN,0,1,0,1,0,0.898582618409662,10.7302905694427,10.7302905694427,0,0.920064517607366,0.0939622811283705,0.239224595091576,1,0.932832873599596,0.971820065438359,0.990181911012845,0.581400078365454,0.999999992553706
CHD6,1,3,1,0,0,2.00108723315875,7.47977524147199,7.47977524147199,0,0.339663923347261,0.138773109468881,0.239333110353309,1,0.82001145518186,0.971820065438359,0.990181911012845,0.581555268826623,0.999999992553706
PDE4B,0,2,0,0,0,4.80940976135999,0,0,0,0.0969477043973919,0.772826821826802,0.239455607668423,1,0.82001145518186,0.971820065438359,0.990181911012845,0.581730396263053,0.999999992553706
NOL7,0,1,0,0,0,10.8844247077532,0,0,0,0.0924813680255219,0.875666221937861,0.239460453222551,1,0.82001145518186,0.971820065438359,0.990181911012845,0.581737322387237,0.999999992553706
EPB41L3,0,1,0,1,0,0.955113697140364,10.8469296844857,10.8469296844857,0,0.965872495089974,0.0928375626485152,0.239868955093606,1,0.971246940679515,0.971820065438359,0.990181911012845,0.582320873241284,0.999999992553706
CCDC116,0,2,0,0,0,4.90305942521578,0,0,0,0.0935376670793507,0.853445001474266,0.2399164280985,1,0.82001145518186,0.971820065438359,0.990181911012845,0.582388643973897,0.999999992553706
KRTCAP3,0,1,0,0,0,10.9388948759734,0,0,0,0.0919684682425735,0.918317676718802,0.240310713903572,1,0.82001145518186,0.971820065438359,0.990181911012845,0.582951149202569,0.999999992553706
GID8,0,1,0,0,0,10.8571996443306,0,0,0,0.092739744052205,0.887142047292245,0.240595876704234,1,0.82001145518186,0.971820065438359,0.990181911012845,0.583357571628456,0.999999992553706
IFNG,0,1,0,0,0,10.7994789565114,0,0,0,0.0932920478045781,0.867811960110966,0.240699261055406,1,0.82001145518186,0.971820065438359,0.990181911012845,0.58350483455135,0.999999992553706
MTX3,0,1,0,0,0,10.7958758284091,0,0,0,0.0933267296177017,0.874892329741964,0.241173643123616,1,0.82001145518186,0.971820065438359,0.990181911012845,0.584179985654471,0.999999992553706
HIST1H1B,0,1,0,0,0,10.948147169572,0,0,0,0.0918818782209386,0.961888256715271,0.241266048358323,1,0.82001145518186,0.971820065438359,0.990181911012845,0.584311390199175,0.999999992553706
RAB27A,0,1,0,0,0,10.8222721108339,0,0,0,0.0930732131479295,0.890323524858991,0.241446210971397,1,0.82001145518186,0.971820065438359,0.990181911012845,0.584567488064432,0.999999992553706
COL19A1,0,2,1,0,0,2.30043793896364,7.45075712446975,7.45075712446975,0,0.343808600732273,0.140777284905308,0.241811244909826,1,0.82001145518186,0.971820065438359,0.990181911012845,0.585085965116918,0.999999992553706
NAV2,1,1,0,1,0,0.439105255864429,6.1156024715052,6.1156024715052,0,0.394339963057015,0.173147974794045,0.242120898307499,1,0.82001145518186,0.971820065438359,0.990181911012845,0.585525350230399,0.999999992553706
RNF17,0,0,0,0,0,0,0,0,0,0.108189934249181,0.574194280669146,0.242158260195437,1,0.82001145518186,0.971820065438359,0.990181911012845,0.585578338389703,0.999999992553706
ATOH7,0,1,0,0,0,10.8598139740224,0,0,0,0.0927148742029511,0.937624825286158,0.242486380799042,1,0.82001145518186,0.971820065438359,0.990181911012845,0.586043444952611,0.999999992553706
KDELR1,0,1,0,0,0,10.7759490034953,0,0,0,0.0935189732557473,0.894636150911,0.242578928179031,1,0.82001145518186,0.971820065438359,0.990181911012845,0.58617454932266,0.999999992553706
ANAPC2,1,2,0,0,0,4.75167359246487,0,0,0,0.0964073426367571,0.816439211468719,0.243017158684876,1,0.82001145518186,0.971820065438359,0.990181911012845,0.586794875740839,0.999999992553706
MMP20,1,2,0,0,0,4.72297325175264,0,0,0,0.0975009515289605,0.793210872512597,0.243029219879023,1,0.82001145518186,0.971820065438359,0.990181911012845,0.586811937486916,0.999999992553706
AMER3,1,0,0,0,0,0,0,0,0,0.100268586587956,0.694520954562235,0.243072714339188,1,0.82001145518186,0.971820065438359,0.990181911012845,0.58687345971003,0.999999992553706
COA7,0,1,0,0,0,10.7816766170083,0,0,0,0.0934636400309639,0.909713712936757,0.243115703224972,1,0.82001145518186,0.971820065438359,0.990181911012845,0.586934259158654,0.999999992553706
HCN3,0,2,0,0,0,4.84892329219348,0,0,0,0.095487230861683,0.846311505259968,0.243396956443841,1,0.82001145518186,0.971820065438359,0.990181911012845,0.587331849844233,0.999999992553706
RAB8A,0,1,0,0,0,10.6579438205965,0,0,0,0.0946728549755879,0.877608806769826,0.244110015108956,1,0.82001145518186,0.971820065438359,0.990181911012845,0.588338402190336,0.999999992553706
ADAMTS19,0,0,0,0,0,0,0,0,0,0.108403630569474,0.584533795116601,0.244185083973574,1,0.82001145518186,0.971820065438359,0.990181911012845,0.588444247977932,0.999999992553706
AURKAIP1,1,1,0,0,0,10.6507333398923,0,0,0,0.0937408361142573,0.922680940923066,0.244199084225485,1,0.82001145518186,0.971820065438359,0.990181911012845,0.588463985534946,0.999999992553706
TGM3,0,3,0,0,0,3.49371232958088,0,0,0,0.105498385076448,0.698029658093686,0.244434522044016,1,0.82001145518186,0.971820065438359,0.990181911012845,0.588795785594875,0.999999992553706
NCKAP5,6,6,0,0,0,2.22206000515415,0,0,0,0.129896054880411,0.51416703306615,0.244722717632633,1,0.82001145518186,0.971820065438359,0.990181911012845,0.5892016279619,0.999999992553706
UBE2F,0,1,0,0,0,10.6203639175552,0,0,0,0.0950459557520427,0.877815573893285,0.2448920308297,1,0.82001145518186,0.971820065438359,0.990181911012845,0.589439899651668,0.999999992553706
HEATR5B,0,3,0,0,0,3.45101566725628,0,0,0,0.10860458034727,0.66891542159431,0.244915362518244,1,0.82001145518186,0.971820065438359,0.990181911012845,0.589472724776118,0.999999992553706
PDZD11,1,1,0,0,0,10.5094389770613,0,0,0,0.0951468503932478,0.873776833997582,0.244939139568436,1,0.82001145518186,0.971820065438359,0.990181911012845,0.589506174188793,0.999999992553706
C5orf48,0,1,0,0,0,10.6340937406559,0,0,0,0.0949093233928613,0.885065217268694,0.244994683199278,1,0.82001145518186,0.971820065438359,0.990181911012845,0.589584303644846,0.999999992553706
BAZ2A,1,1,0,1,0,0.949751816931121,10.5124112653617,10.5124112653617,0,0.961265126946124,0.095116865482317,0.245046393025826,1,0.967331713772831,0.971820065438359,0.990181911012845,0.589657029029788,0.999999992553706
XPO6,0,2,0,0,0,4.72912302183556,0,0,0,0.100016911118836,0.770480337121986,0.245232329878539,1,0.82001145518186,0.971820065438359,0.990181911012845,0.589918442937549,0.999999992553706
PEG10,1,2,0,0,0,4.74014804852188,0,0,0,0.0968443642198841,0.838371727339851,0.245718746814927,1,0.82001145518186,0.971820065438359,0.990181911012845,0.590601643805207,0.999999992553706
CEP192,0,2,1,0,0,1.79225838261852,9.12809239082732,9.12809239082732,0,0.497102614919109,0.112467611647262,0.245732964829521,1,0.82001145518186,0.971820065438359,0.990181911012845,0.590621599339947,0.999999992553706
SNX31,0,2,0,0,0,4.65217927597408,0,0,0,0.103092596255767,0.728732649720208,0.245805050336454,1,0.82001145518186,0.971820065438359,0.990181911012845,0.590722761486285,0.999999992553706
HIST1H3I,0,1,0,0,0,10.6727193464558,0,0,0,0.0945269136263267,0.924743614912928,0.245885879685512,1,0.82001145518186,0.971820065438359,0.990181911012845,0.590836169277129,0.999999992553706
GJB5,0,2,0,0,0,4.81398737482261,0,0,0,0.0967768535918739,0.84745154689509,0.246112905257403,1,0.82001145518186,0.971820065438359,0.990181911012845,0.591154555898155,0.999999992553706
PCP4,0,1,0,0,0,10.5075014560414,0,0,0,0.0961832699376642,0.866447952565864,0.246578210910918,1,0.82001145518186,0.971820065438359,0.990181911012845,0.591806458503816,0.999999992553706
OR4C15,1,2,0,0,0,4.73933818088318,0,0,0,0.0968751806758745,0.849901900531877,0.246644948429927,1,0.82001145518186,0.971820065438359,0.990181911012845,0.591899887075236,0.999999992553706
C20orf196,0,1,0,0,0,10.605239965788,0,0,0,0.095196890305652,0.918469335440786,0.247060906335701,1,0.82001145518186,0.971820065438359,0.990181911012845,0.592481796659244,0.999999992553706
MYH2,3,7,0,0,0,2.02052555800051,0,0,0,0.17252724801304,0.394742654368672,0.247266920959919,1,0.82001145518186,0.971820065438359,0.990181911012845,0.592769744035685,0.999999992553706
REST,1,2,0,0,0,4.71480234309802,0,0,0,0.097815595327721,0.834458409697759,0.247378568125852,1,0.82001145518186,0.971820065438359,0.990181911012845,0.592925721953238,0.999999992553706
SPC24,0,1,0,0,0,10.4986312717378,0,0,0,0.096273739199216,0.881583264308587,0.24762737942681,1,0.82001145518186,0.971820065438359,0.990181911012845,0.593273145314842,0.999999992553706
SIVA1,0,1,0,0,0,10.5391632460651,0,0,0,0.0958616423163954,0.904374393145842,0.24787868693531,1,0.82001145518186,0.971820065438359,0.990181911012845,0.593623800437852,0.999999992553706
TMEM219,0,1,0,0,0,10.5385867164509,0,0,0,0.0958674807638793,0.90873315598284,0.248074422134795,1,0.82001145518186,0.971820065438359,0.990181911012845,0.593896737730304,0.999999992553706
C9orf116,0,1,0,0,0,10.5401866219316,0,0,0,0.0958512803552649,0.918663492643387,0.24842714329078,1,0.82001145518186,0.971820065438359,0.990181911012845,0.594388189727762,0.999999992553706
RPS24,0,1,0,0,0,10.4900073380626,0,0,0,0.0963618503312733,0.895646383895405,0.248518270657321,1,0.82001145518186,0.971820065438359,0.990181911012845,0.594515077502903,0.999999992553706
TMEM63C,1,3,0,0,0,3.38243784687335,0,0,0,0.109040302307042,0.679636014849234,0.248569871465089,1,0.82001145518186,0.971820065438359,0.990181911012845,0.594586912798721,0.999999992553706
CD163,0,1,1,0,0,0.925245943054074,10.3463148148019,10.3463148148019,0,0.942077533820925,0.0978525773982774,0.248737832510386,1,0.950928443126818,0.971820065438359,0.990181911012845,0.594820663097299,0.999999992553706
CLCN7,0,2,0,0,0,4.70756511409062,0,0,0,0.100865061408872,0.787119645950427,0.248769901526272,1,0.82001145518186,0.971820065438359,0.990181911012845,0.59486528044196,0.999999992553706
CASP16,0,1,0,0,0,10.4761823424576,0,0,0,0.0965034175709508,0.896930096690194,0.248870741827739,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595005551746631,0.999999992553706
PGR,2,0,0,0,0,0,0,0,0,0.103454270282624,0.696418973049427,0.248986242058539,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595166165167959,0.999999992553706
NMRK1,0,1,0,0,0,10.3702384297346,0,0,0,0.0976013858326992,0.859901123714032,0.249071931599265,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595285289531808,0.999999992553706
HPCAL4,0,1,0,0,0,10.4891902912443,0,0,0,0.0963702059960186,0.910072623331087,0.249170044451814,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595421648404062,0.999999992553706
PCDH17,1,0,0,0,0,0,0,0,0,0.100201186852529,0.760655063902934,0.249196548247707,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595458477191591,0.999999992553706
VAPB,0,1,0,0,0,10.4531407994425,0,0,0,0.0967402322176036,0.89394485137764,0.249217433444385,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595487496575886,0.999999992553706
MBD6,0,2,0,0,0,4.75193484647332,0,0,0,0.0991306642230529,0.828327978540477,0.249330815088747,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595645006593884,0.999999992553706
TRANK1,0,0,0,0,0,0,0,0,0,0.106457951428073,0.644699531220448,0.249341029567087,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595659194036536,0.999999992553706
LTBP2,1,1,1,0,0,0.630820182043366,8.61277141989469,8.61277141989469,0,0.647948647113389,0.118718731631997,0.249367734954289,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595696284619331,0.999999992553706
SLC9A4,0,3,0,0,0,3.47846331363136,0,0,0,0.10659436628882,0.715973107292438,0.249406865231101,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595750626719642,0.999999992553706
RABGAP1L,0,2,0,0,0,4.64175471516164,0,0,0,0.103519835136323,0.74981538083339,0.249481730282297,1,0.82001145518186,0.971820065438359,0.990181911012845,0.595854578314172,0.999999992553706
NYNRIN,1,0,0,0,0,0,0,0,0,0.105185409471224,0.670943032725934,0.249677087036116,1,0.82001145518186,0.971820065438359,0.990181911012845,0.596125729223597,0.999999992553706
VPS26A,0,1,0,0,0,10.3964941942405,0,0,0,0.0973270984009817,0.880584733652117,0.249738188296073,1,0.82001145518186,0.971820065438359,0.990181911012845,0.596210505052526,0.999999992553706
IFNLR1,0,2,0,0,0,4.71710722984902,0,0,0,0.100488363238015,0.803735241320946,0.24975567115305,1,0.82001145518186,0.971820065438359,0.990181911012845,0.596234759145101,0.999999992553706
ADAM22,0,1,0,1,0,1.45969364628414,10.2342697028895,10.2342697028895,0,0.737723138475877,0.099045366451032,0.250450827367765,1,0.82323903438785,0.971820065438359,0.990181911012845,0.597198163471235,0.999999992553706
ACYP2,0,1,0,0,0,10.3598420674494,0,0,0,0.0977103958352538,0.880882861057843,0.250540432107753,1,0.82001145518186,0.971820065438359,0.990181911012845,0.597322204550251,0.999999992553706
FXYD6-FXYD2,0,1,0,0,0,10.2641977401444,0,0,0,0.0987240995825526,0.85097373646605,0.250762024941006,1,0.82001145518186,0.971820065438359,0.990181911012845,0.59762882097289,0.999999992553706
USP24,0,2,0,1,0,2.08531816505824,7.86788684453883,7.86788684453883,0,0.399198388185018,0.132568831182198,0.250828052009239,1,0.82001145518186,0.971820065438359,0.990181911012845,0.597720144282387,0.999999992553706
ADAM18,0,3,0,0,0,3.37715312533263,0,0,0,0.114263816424254,0.649046877581852,0.251011518963687,1,0.82001145518186,0.971820065438359,0.990181911012845,0.597973809728584,0.999999992553706
TNFRSF17,0,1,0,0,0,10.407567118789,0,0,0,0.0972118561223231,0.913055271610691,0.251029426725829,1,0.82001145518186,0.971820065438359,0.990181911012845,0.597998562209509,0.999999992553706
ZNF846,0,2,0,0,0,4.69103913149983,0,0,0,0.101522334132888,0.798028605029225,0.251222339497055,1,0.82001145518186,0.971820065438359,0.990181911012845,0.598265129262723,0.999999992553706
PHRF1,0,3,0,0,0,3.50372929653226,0,0,0,0.104786387954845,0.751692043067828,0.251286411714338,1,0.82001145518186,0.971820065438359,0.990181911012845,0.598353631537747,0.999999992553706
DSPP,0,0,0,0,0,0,0,0,0,0.10004954695698,0.792637910850574,0.251567853185237,1,0.82001145518186,0.971820065438359,0.990181911012845,0.598742190227842,0.999999992553706
ISL2,1,2,0,0,0,4.66842538347325,0,0,0,0.0996297314286021,0.841325523015503,0.251585127123223,1,0.82001145518186,0.971820065438359,0.990181911012845,0.598766028403911,0.999999992553706
PRSS23,0,2,0,0,0,4.69105894693317,0,0,0,0.101521542310837,0.802081837003666,0.251635919378483,1,0.82001145518186,0.971820065438359,0.990181911012845,0.598836115262069,0.999999992553706
SRGAP2,0,2,0,0,0,4.66142585311095,0,0,0,0.102715775535161,0.78359318271895,0.252013015019512,1,0.82001145518186,0.971820065438359,0.990181911012845,0.599356138856809,0.999999992553706
TSACC,1,1,0,0,0,10.2092022553726,0,0,0,0.0982699691345945,0.892823692070904,0.252355002229452,1,0.82001145518186,0.971820065438359,0.990181911012845,0.599827259186097,0.999999992553706
CC2D2A,2,0,0,0,0,0,0,0,0,0.116554767794447,0.560961149936726,0.252381542018555,1,0.82001145518186,0.971820065438359,0.990181911012845,0.599863800915682,0.999999992553706
CCDC144A,3,1,0,1,0,0.995229230160989,10.1405522851325,10.1405522851325,0,0.99637653814804,0.0975935311999201,0.252395160864064,1,0.99702166689572,0.971820065438359,0.990181911012845,0.59988255115561,0.999999992553706
RASA1,0,2,0,0,0,4.6108463059457,0,0,0,0.104801803098295,0.754026774770984,0.252489196866887,1,0.82001145518186,0.971820065438359,0.990181911012845,0.600011998583472,0.999999992553706
PDE6C,0,1,1,0,0,1.4340020326724,10.1736523122355,10.1736523122355,0,0.749095843057955,0.0997021262717044,0.252606816827723,1,0.82679089315996,0.971820065438359,0.990181911012845,0.60017386175497,0.999999992553706
PSMB6,0,1,0,0,0,10.2913787182697,0,0,0,0.0984340135462565,0.895158879890035,0.252758203061006,1,0.82001145518186,0.971820065438359,0.990181911012845,0.600382111911469,0.999999992553706
TAGLN,0,1,0,0,0,10.2767137417154,0,0,0,0.098590324674147,0.892920821879082,0.252969369774929,1,0.82001145518186,0.971820065438359,0.990181911012845,0.600672445946686,0.999999992553706
SEMG1,1,1,1,0,0,1.23653663022862,10.2437602432634,10.2437602432634,0,0.846570950764849,0.0979007269223874,0.253214836579668,1,0.877132837642348,0.971820065438359,0.990181911012845,0.601009717790884,0.999999992553706
CT47B1,0,2,0,0,0,4.72774629110613,0,0,0,0.100070765397463,0.85505152815972,0.25335861606589,1,0.82001145518186,0.971820065438359,0.990181911012845,0.601207160546182,0.999999992553706
TMEM192,0,1,0,0,0,10.1923940594638,0,0,0,0.0994981967724148,0.868173235289236,0.253453675983511,1,0.82001145518186,0.971820065438359,0.990181911012845,0.601337655166287,0.999999992553706
MID1IP1,0,1,0,0,0,10.3341451910933,0,0,0,0.0979808218202958,0.940635215459807,0.253540301839465,1,0.82001145518186,0.971820065438359,0.990181911012845,0.601456540780237,0.999999992553706
PSMB10,0,1,0,0,0,10.2785612898318,0,0,0,0.098570606349649,0.907439925919303,0.253596982263036,1,0.82001145518186,0.971820065438359,0.990181911012845,0.601534313163688,0.999999992553706
RCHY1,0,1,0,0,0,10.1632218399069,0,0,0,0.0998159609620838,0.862110944904156,0.253718299928715,1,0.82001145518186,0.971820065438359,0.990181911012845,0.601700733073721,0.999999992553706
COL17A1,0,0,0,0,0,0,0,0,0,0.118695641053553,0.54002762267672,0.253785083986738,1,0.82001145518186,0.971820065438359,0.990181911012845,0.601792320669701,0.999999992553706
RAC2,0,1,0,0,0,10.253280060035,0,0,0,0.0988410699038119,0.89992237500283,0.2538180106693,1,0.82001145518186,0.971820065438359,0.990181911012845,0.601837469823354,0.999999992553706
TMEM41A,0,1,0,0,0,10.2192372594076,0,0,0,0.0992074764549542,0.885278092823349,0.253840044419335,1,0.82001145518186,0.971820065438359,0.990181911012845,0.60186768017373,0.999999992553706
XCL1,0,1,0,0,0,10.2230124014262,0,0,0,0.099166718438771,0.892848423194874,0.254145869427916,1,0.82001145518186,0.971820065438359,0.990181911012845,0.602286797690179,0.999999992553706
SEC16B,1,0,0,0,0,0,0,0,0,0.116062053893877,0.571446182497157,0.254223697130897,1,0.82001145518186,0.971820065438359,0.990181911012845,0.60239339781142,0.999999992553706
SCN9A,0,0,0,0,0,0,0,0,0,0.110323630860901,0.629246242785388,0.254255354815941,1,0.82001145518186,0.971820065438359,0.990181911012845,0.60243675232859,0.999999992553706
CLCN3,1,2,0,0,0,4.56204683422793,0,0,0,0.103980044996274,0.778774326626979,0.254264447026495,1,0.82001145518186,0.971820065438359,0.990181911012845,0.602449203186294,0.999999992553706
EIF6,0,1,0,0,0,10.2163783562744,0,0,0,0.0992383633180972,0.892488026566741,0.254274482151574,1,0.82001145518186,0.971820065438359,0.990181911012845,0.602462944892099,0.999999992553706
OTUD7A,1,0,0,0,0,0,0,0,0,0.104977559548101,0.71567825155078,0.254298543836873,1,0.82001145518186,0.971820065438359,0.990181911012845,0.602495892404845,0.999999992553706
SARDH,1,1,0,1,0,0.933007562314049,10.0500651202964,10.0500651202964,0,0.947801430654975,0.100004611331105,0.254312272267746,1,0.955686689846337,0.971820065438359,0.990181911012845,0.602514689637911,0.999999992553706
RWDD2B,0,1,0,0,0,10.1939363182656,0,0,0,0.0994814503003196,0.883865725796806,0.254323622962007,1,0.82001145518186,0.971820065438359,0.990181911012845,0.602530230668342,0.999999992553706
ADAMTS12,0,0,0,0,0,0,0,0,0,0.110855373028644,0.623907036933866,0.25444748753375,1,0.82001145518186,0.971820065438359,0.990181911012845,0.602699789405625,0.999999992553706
CAPZA1,0,1,0,0,0,10.1916776439912,0,0,0,0.0995059777039344,0.885348581845341,0.25445315308498,1,0.82001145518186,0.971820065438359,0.990181911012845,0.602707543560431,0.999999992553706
GADD45A,0,1,0,0,0,10.2465458806066,0,0,0,0.0989133487632593,0.912310596311092,0.254503634625503,1,0.82001145518186,0.971820065438359,0.990181911012845,0.602776629534817,0.999999992553706
