gene_name,n_syn,n_mis,n_non,n_spl,n_ind,wmis_cv,wnon_cv,wspl_cv,wind_cv,pmis_cv,ptrunc_cv,pallsubs_cv,pind_cv,qmis_cv,qtrunc_cv,qallsubs_cv,pglobal_cv,qglobal_cv
XPO1,0,0,0,0,0,0,0,0,0,0.723655871972626,0.905508991385867,0.932853088373794,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997693422999932,0.999999997409814
NFXL1,0,0,0,0,0,0,0,0,0,0.724862067161816,0.901789961536001,0.932855352919088,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997693580400184,0.999999997409814
FILIP1L,0,0,0,0,0,0,0,0,0,0.720173808187474,0.91744157503841,0.932860798103825,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997693958852535,0.999999997409814
CDH1,0,0,0,0,0,0,0,0,0,0.719630053332259,0.919673001111134,0.932884175025148,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997695583239006,0.999999997409814
KLHL34,0,0,0,0,0,0,0,0,0,0.713290094104257,0.949927529618358,0.932893491922148,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997696230476711,0.999999997409814
ZNF518B,0,0,0,0,0,0,0,0,0,0.715642926534224,0.936995010021398,0.932901787971521,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997696806718599,0.999999997409814
ADAM15,0,0,0,0,0,0,0,0,0,0.724828005018337,0.90231773191519,0.932916471109099,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997697826425486,0.999999997409814
KIF18B,0,0,0,0,0,0,0,0,0,0.719029725513598,0.922345878260493,0.932924569635081,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997698388748815,0.999999997409814
APP,1,0,0,0,0,0,0,0,0,0.724999124500017,0.901911114815656,0.932928403609854,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997698654937365,0.999999997409814
USP4,0,0,0,0,0,0,0,0,0,0.723393062863439,0.906906464305598,0.932930036011561,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997698768268395,0.999999997409814
BUB1,0,0,0,0,0,0,0,0,0,0.723697876260058,0.905936995614355,0.932930851290757,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997698824868853,0.999999997409814
SFPQ,0,0,0,0,0,0,0,0,0,0.720420749650007,0.917181125325961,0.932939389931803,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997699417618062,0.999999997409814
RP11-231C14.4,0,0,0,0,0,0,0,0,0,0.712933075452847,0.952901729416934,0.932940081349703,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997699465612609,0.999999997409814
SEMA4D,0,0,0,0,0,0,0,0,0,0.718901510948595,0.923012794380177,0.932942570671178,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997699638403799,0.999999997409814
CHPF2,0,0,0,0,0,0,0,0,0,0.718724403003164,0.92373255166123,0.932943826718356,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99769972558724,0.999999997409814
FAM115A,0,0,0,0,0,0,0,0,0,0.718498701398881,0.92466068358269,0.932945428444883,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997699836762163,0.999999997409814
KLHL21,0,0,0,0,0,0,0,0,0,0.714722440751601,0.942550840797792,0.932970921312194,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99770160583734,0.999999997409814
ENPEP,0,0,0,0,0,0,0,0,0,0.72342907057987,0.907134884290735,0.932977090217953,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99770203382331,0.999999997409814
RAP1GAP,0,0,0,0,0,0,0,0,0,0.720589970214266,0.916889018337146,0.932979287345282,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997702186245626,0.999999997409814
ANO4,0,0,0,0,0,0,0,0,0,0.728510188903954,0.892172460063249,0.932979996453505,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99770223543781,0.999999997409814
SPATA5L1,0,0,0,0,0,0,0,0,0,0.71724965445446,0.930322637703095,0.932983230565151,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99770245978744,0.999999997409814
ITIH3,0,0,0,0,0,0,0,0,0,0.719915808384622,0.919439241877678,0.932984387506322,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997702540041478,0.999999997409814
ZIC5,0,0,0,0,0,0,0,0,0,0.712331866949919,0.957968842188311,0.932992285598527,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997703087873524,0.999999997409814
CLIC6,0,0,0,0,0,0,0,0,0,0.714930072198805,0.941869395220363,0.933008219636653,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997704192895999,0.999999997409814
JPH4,0,0,0,0,0,0,0,0,0,0.716454602631552,0.934379843536825,0.933024668100638,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997705333308365,0.999999997409814
PPP2R3A,0,0,0,0,0,0,0,0,0,0.72025936045389,0.918708817394833,0.933051169009183,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997707170071428,0.999999997409814
ROR1,0,0,0,0,0,0,0,0,0,0.717513551460732,0.929976331377843,0.933067054534777,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997708270727447,0.999999997409814
XRN2,0,0,0,0,0,0,0,0,0,0.727210136264669,0.896372389927123,0.933072810611701,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997708669480404,0.999999997409814
TTC18,0,0,0,0,0,0,0,0,0,0.724864148937033,0.903335739359388,0.93307775775258,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99770901216584,0.999999997409814
H6PD,0,0,0,0,0,0,0,0,0,0.716855974450645,0.933107653132244,0.933083296702147,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997709395814379,0.999999997409814
SENP7,0,0,0,0,0,0,0,0,0,0.728800104681335,0.892075605148818,0.933089379018433,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99770981706067,0.999999997409814
MATN4,0,0,0,0,0,0,0,0,0,0.717072202468962,0.932380164491817,0.93310959864605,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997711217137455,0.999999997409814
EXOC3L1,0,0,0,0,0,0,0,0,0,0.720882120992371,0.916996963513113,0.933122547180348,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997712113508516,0.999999997409814
PCDHB2,0,0,0,0,0,0,0,0,0,0.713716373341589,0.950665967119446,0.933142779612417,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997713513752614,0.999999997409814
COPG1,0,0,0,0,0,0,0,0,0,0.72183976741724,0.914028647344082,0.933180067924719,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997716093249078,0.999999997409814
HERC6,0,0,0,0,0,0,0,0,0,0.722421903684952,0.912169020945814,0.933200641799281,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99771751585174,0.999999997409814
CBFA2T3,0,0,0,0,0,0,0,0,0,0.719708570296054,0.922196127416316,0.933211619859361,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997718274755913,0.999999997409814
MARCH6,0,0,0,0,0,0,0,0,0,0.729142860599043,0.891972861058208,0.93322036890827,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997718879477922,0.999999997409814
KIRREL,0,0,0,0,0,0,0,0,0,0.720983548115576,0.917561569824132,0.933236181167265,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997719972191042,0.999999997409814
ELN,0,0,0,0,0,0,0,0,0,0.724688940706294,0.905018810361326,0.933238196848937,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997720111466358,0.999999997409814
MRVI1,0,0,0,0,0,0,0,0,0,0.721829943500054,0.914569393014654,0.93324371591098,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997720492788574,0.999999997409814
ENGASE,0,0,0,0,0,0,0,0,0,0.720649562042865,0.918874809650021,0.9332449409282,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997720577422856,0.999999997409814
FTSJ3,0,0,0,0,0,0,0,0,0,0.725694796824205,0.901983737184472,0.933247030573256,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997720721789041,0.999999997409814
LONRF2,0,0,0,0,0,0,0,0,0,0.717186189655486,0.933560396743815,0.933276866416513,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997722782531586,0.999999997409814
PLOD1,0,0,0,0,0,0,0,0,0,0.723094299599716,0.91055702251833,0.933287793097611,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997723536991814,0.999999997409814
PCDHB12,1,0,0,0,0,0,0,0,0,0.714520795337529,0.947884135907885,0.933304010628459,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997724656536256,0.999999997409814
LRRC41,0,0,0,0,0,0,0,0,0,0.718956109904741,0.92607010780025,0.933304940448378,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997724720715952,0.999999997409814
PSMD2,0,0,0,0,0,0,0,0,0,0.723318599968364,0.909970031619408,0.933309301236885,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997725021701746,0.999999997409814
NRP1,0,0,0,0,0,0,0,0,0,0.721883306656949,0.914961920645089,0.933316469300254,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997725516404065,0.999999997409814
KANK4,0,0,0,0,0,0,0,0,0,0.718688451670869,0.927432301710027,0.933330829251456,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99772650728733,0.999999997409814
EPB41L2,0,0,0,0,0,0,0,0,0,0.721982472593254,0.914922305667637,0.93335547899808,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997728207684761,0.999999997409814
USP53,0,0,0,0,0,0,0,0,0,0.722878100936797,0.911814219895171,0.933356368160666,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99772826900912,0.999999997409814
CNKSR2,0,0,0,0,0,0,0,0,0,0.726906190958979,0.899291823886656,0.93338029007411,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997729918553674,0.999999997409814
TRIM56,0,0,0,0,0,0,0,0,0,0.715620276632649,0.94269552822173,0.9333925144698,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997730761254781,0.999999997409814
DNAJC6,0,0,0,0,0,0,0,0,0,0.723555779617729,0.910382138379195,0.933468135419512,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997735970703178,0.999999997409814
RAG1,0,0,0,0,0,0,0,0,0,0.716868666156899,0.937309015463064,0.933487104438339,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997737276498009,0.999999997409814
FAM129C,0,0,0,0,0,0,0,0,0,0.722869765164394,0.912965781220634,0.93350082657406,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997738220866098,0.999999997409814
NLGN4Y,0,0,0,0,0,0,0,0,0,0.719130311356405,0.92735136737246,0.933520635524426,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997739583777757,0.999999997409814
PHF20,0,0,0,0,0,0,0,0,0,0.723653795590445,0.910596355877949,0.933539446907931,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997740877664881,0.999999997409814
FAM160A1,0,0,0,0,0,0,0,0,0,0.719727690462122,0.925179735640915,0.933553774910549,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997741862921183,0.999999997409814
C11orf35,0,0,0,0,0,0,0,0,0,0.719514797105699,0.926147659650356,0.933563860056952,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997742556288215,0.999999997409814
SNX29,0,0,0,0,0,0,0,0,0,0.723100498601311,0.912670405844439,0.933564847551004,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997742624173868,0.999999997409814
DCAF6,0,0,0,0,0,0,0,0,0,0.728337866636778,0.896425225981645,0.933568303112841,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997742861719558,0.999999997409814
ENPP1,0,0,0,0,0,0,0,0,0,0.726187649799718,0.90279612278129,0.933578450645517,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997743559217472,0.999999997409814
GYS1,0,0,0,0,0,0,0,0,0,0.723319891754881,0.912176837009484,0.933598108791153,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997744910120364,0.999999997409814
IDE,0,0,0,0,0,0,0,0,0,0.725346115173356,0.905699880164676,0.933620466350904,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997746446023235,0.999999997409814
NTRK3,0,0,0,0,0,0,0,0,0,0.722386940385121,0.915629569717504,0.93362253789247,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997746588305342,0.999999997409814
KIAA0319L,0,0,0,0,0,0,0,0,0,0.724521225979875,0.908469666188916,0.933637785263211,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997747635416877,0.999999997409814
PHF20L1,0,0,0,0,0,0,0,0,0,0.724957116267939,0.907078317275983,0.933640104063431,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997747794638418,0.999999997409814
TRIM37,0,0,0,0,0,0,0,0,0,0.727119902457718,0.900489310715541,0.933649501164117,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997748439835928,0.999999997409814
NR3C2,0,0,0,0,0,0,0,0,0,0.723178105328705,0.913106362355795,0.933654849335824,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99774880699494,0.999999997409814
ENPP2,0,0,0,0,0,0,0,0,0,0.72755464345583,0.899639970554111,0.933712843527739,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997752786405164,0.999999997409814
AKAP17A,0,0,0,0,0,0,0,0,0,0.716900046720262,0.939849718361637,0.93372949210362,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997753928121559,0.999999997409814
CXorf22,0,0,0,0,0,0,0,0,0,0.723120944737786,0.914213627621381,0.933770021346634,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997756706271602,0.999999997409814
CDHR1,0,0,0,0,0,0,0,0,0,0.719831048649255,0.926778727501684,0.933773434044515,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997756940120832,0.999999997409814
KCNB1,0,0,0,0,0,0,0,0,0,0.717715507469465,0.936374807505826,0.9337837837089,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997757649237447,0.999999997409814
LEPRE1,0,0,0,0,0,0,0,0,0,0.722277204272797,0.917572776095922,0.933811807425815,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997759568731947,0.999999997409814
TTC7B,0,0,0,0,0,0,0,0,0,0.724729826784784,0.909093355770397,0.933812853429061,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997759640362031,0.999999997409814
SLC8A3,0,0,0,0,0,0,0,0,0,0.719035629940164,0.930615246500045,0.933817566757567,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997759963115252,0.999999997409814
GPSM1,0,0,0,0,0,0,0,0,0,0.720625160703403,0.924278333075192,0.933855307469042,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997762546617048,0.999999997409814
ATHL1,0,0,0,0,0,0,0,0,0,0.720892744458933,0.923338876608861,0.933869649632781,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997763527995247,0.999999997409814
SLC26A9,0,0,0,0,0,0,0,0,0,0.72192451270891,0.919364799287769,0.933869886572259,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99776354420624,0.999999997409814
SYN1,0,0,0,0,0,0,0,0,0,0.719561075658048,0.928965331385411,0.933883592733067,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997764481855938,0.999999997409814
CNTN6,0,0,0,0,0,0,0,0,0,0.725433739842555,0.907494861115324,0.933905320670461,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997765967869741,0.999999997409814
CASK,0,0,0,0,0,0,0,0,0,0.72798961340712,0.899765346316842,0.933919481140944,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997766936058412,0.999999997409814
AAK1,0,0,0,0,0,0,0,0,0,0.726361494083926,0.904867442877773,0.933947246663538,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997768833837107,0.999999997409814
EPHA7,0,0,0,0,0,0,0,0,0,0.725040203425191,0.909108042451893,0.933950743127774,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997769072762576,0.999999997409814
TBR1,0,0,0,0,0,0,0,0,0,0.718166789353096,0.93605555057798,0.933957573145927,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997769539443532,0.999999997409814
ZNF451,0,0,0,0,0,0,0,0,0,0.724388789509014,0.911359075507621,0.933962245908503,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997769858694919,0.999999997409814
GAS2L2,0,0,0,0,0,0,0,0,0,0.71971775701666,0.929107131260238,0.933968511862116,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997770286759236,0.999999997409814
SLC5A2,0,0,0,0,0,0,0,0,0,0.72069530242755,0.925148166533817,0.933982581855,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997771247810412,0.999999997409814
MCM3,0,0,0,0,0,0,0,0,0,0.724268444167766,0.911998126347326,0.933992350959557,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997771914964641,0.999999997409814
MAP4K2,0,0,0,0,0,0,0,0,0,0.726693008503081,0.904286319057913,0.934009812514538,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99777310719915,0.999999997409814
TMC8,0,0,0,0,0,0,0,0,0,0.72184549105572,0.92105401676005,0.93403256487158,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99777466018756,0.999999997409814
ARHGEF26,0,0,0,0,0,0,0,0,0,0.723813482522375,0.913886086446713,0.934033828309089,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997774746408704,0.999999997409814
EML4,0,0,0,0,0,0,0,0,0,0.728849619282568,0.898310986891095,0.93407408020581,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997777492436395,0.999999997409814
KDM1A,0,0,0,0,0,0,0,0,0,0.725398878596788,0.90895049301295,0.934086547346149,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997778342606293,0.999999997409814
MOCOS,0,0,0,0,0,0,0,0,0,0.721093489430096,0.924490541537916,0.934087524980153,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997778409266911,0.999999997409814
LRFN3,0,0,0,0,0,0,0,0,0,0.714319996472705,0.961073098132379,0.934089715026913,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997778558592979,0.999999997409814
CDK11B,0,0,0,0,0,0,0,0,0,0.723895568733178,0.914066010879529,0.934092681514149,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997778760851647,0.999999997409814
AP4E1,0,0,0,0,0,0,0,0,0,0.726605518520403,0.905252734380504,0.934107230282476,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997779752667769,0.999999997409814
AMER2,0,0,0,0,0,0,0,0,0,0.715272345544949,0.954837346232715,0.934142498420212,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997782156020729,0.999999997409814
ATAD3B,0,0,0,0,0,0,0,0,0,0.723614951893989,0.915561574409515,0.934156287373972,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997783095309146,0.999999997409814
KIAA1377,0,0,0,0,0,0,0,0,0,0.724058757479497,0.914098688983523,0.934168574235513,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997783932105201,0.999999997409814
HNRNPM,0,0,0,0,0,0,0,0,0,0.722502646461421,0.919811191301634,0.934178711194889,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997784622360619,0.999999997409814
FAM47A,0,0,0,0,0,0,0,0,0,0.717195276916557,0.943701443117047,0.934191101492908,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997785465903108,0.999999997409814
RNF111,0,0,0,0,0,0,0,0,0,0.723419753272341,0.916602884726624,0.934198598920481,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997785976254829,0.999999997409814
CRNKL1,0,0,0,0,0,0,0,0,0,0.726469871548179,0.906413729701143,0.934209114621301,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997786691959762,0.999999997409814
USP38,0,0,0,0,0,0,0,0,0,0.722719658353726,0.919277091067407,0.934211650537445,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997786864538028,0.999999997409814
ELAC2,0,0,0,0,0,0,0,0,0,0.726032482011765,0.907899638025412,0.934221588664875,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997787540797198,0.999999997409814
MUSK,1,0,0,0,0,0,0,0,0,0.72281238991624,0.919117005750204,0.934230636300466,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997788156369187,0.999999997409814
CDCA2,0,0,0,0,0,0,0,0,0,0.722013707187214,0.922148298831297,0.934233052257864,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997788320728325,0.999999997409814
GRAMD1B,1,0,0,0,0,0,0,0,0,0.725935839845893,0.908408222549032,0.934244366753484,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997789090377607,0.999999997409814
BICD1,0,0,0,0,0,0,0,0,0,0.722641930209445,0.919877654903118,0.934248161266563,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99778934846221,0.999999997409814
FLT3,0,0,0,0,0,0,0,0,0,0.724877869047744,0.911913434751958,0.93424871933199,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997789386417847,0.999999997409814
SHC2,0,0,0,0,0,0,0,0,0,0.720069945269962,0.930347943446381,0.934253862099147,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997789736176562,0.999999997409814
DENND1C,0,0,0,0,0,0,0,0,0,0.725084710629219,0.911276211425695,0.934256494848428,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997789915218435,0.999999997409814
HOOK2,0,0,0,0,0,0,0,0,0,0.72671964315222,0.905972112571198,0.934256776261364,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99778993435567,0.999999997409814
SEC23IP,0,0,0,0,0,0,0,0,0,0.725308124230687,0.910590745783678,0.934264489729696,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997790458870201,0.999999997409814
NEBL,0,0,0,0,0,0,0,0,0,0.729615237319874,0.897611654185822,0.934298040967106,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997792739607679,0.999999997409814
NFKB1,0,0,0,0,0,0,0,0,0,0.723907978621384,0.91571054263888,0.934303750331485,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997793127597438,0.999999997409814
DIS3,0,0,0,0,0,0,0,0,0,0.727020586600337,0.905440047798963,0.93431366526048,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997793801300733,0.999999997409814
DVL3,0,0,0,0,0,0,0,0,0,0.721287932487327,0.926133949881722,0.934354041890087,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997796543740356,0.999999997409814
GRIPAP1,0,0,0,0,0,0,0,0,0,0.728314737626463,0.902213963178739,0.934417077256458,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997800821706185,0.999999997409814
PLA2G4F,0,0,0,0,0,0,0,0,0,0.728122803664001,0.902872242126497,0.934428678297124,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997801608560496,0.999999997409814
MAMLD1,0,0,0,0,0,0,0,0,0,0.72077066083024,0.92906789875017,0.934434983500454,1,0.940529397588307,0.989062862394621,0.99946512825196,0.99780203615796,0.999999997409814
IL4R,1,0,0,0,0,0,0,0,0,0.722992141654279,0.920261337710104,0.93444506409621,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997802719701325,0.999999997409814
DLG1,0,0,0,0,0,0,0,0,0,0.731970534991227,0.892089206000963,0.934447106944112,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997802858209165,0.999999997409814
SRBD1,0,0,0,0,0,0,0,0,0,0.725720178124748,0.910690782094663,0.934457703861663,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997803576622781,0.999999997409814
KHSRP,0,0,0,0,0,0,0,0,0,0.724496341316925,0.914891908197043,0.934460462927791,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997803763652804,0.999999997409814
TMEM67,0,0,0,0,0,0,0,0,0,0.728885345682228,0.901011287201342,0.934488796992417,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997805683875052,0.999999997409814
PIWIL3,0,0,0,0,0,0,0,0,0,0.728181478335839,0.90314272132641,0.934492675770768,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997805946676113,0.999999997409814
GPATCH1,0,0,0,0,0,0,0,0,0,0.728117268883101,0.903389775314933,0.934500132677849,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997806451862925,0.999999997409814
ZMYM1,0,0,0,0,0,0,0,0,0,0.722986553814731,0.920748387417649,0.93450236742636,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997806603249961,0.999999997409814
CAPN1,0,0,0,0,0,0,0,0,0,0.728479870473804,0.902387516575118,0.934513335667937,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997807346186549,0.999999997409814
TBX3,0,0,0,0,0,0,0,0,0,0.717953368809286,0.943635487550809,0.93452839078935,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997808365739347,0.999999997409814
ANO6,0,0,0,0,0,0,0,0,0,0.729057312573131,0.900856804347596,0.934540288166694,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997809171273961,0.999999997409814
INTS8,0,0,0,0,0,0,0,0,0,0.730264126048023,0.89743993777841,0.93455028585925,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997809848069678,0.999999997409814
MIS18BP1,0,0,0,0,0,0,0,0,0,0.72427316463005,0.916635185833526,0.934578198658461,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997811737065837,0.999999997409814
CMIP,0,0,0,0,0,0,0,0,0,0.725589943349135,0.912192215973689,0.934596343376823,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997812964560907,0.999999997409814
ATAD3A,0,0,0,0,0,0,0,0,0,0.725277475140289,0.913300194275372,0.934601846958886,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997813336810082,0.999999997409814
PDE11A,0,0,0,0,0,0,0,0,0,0.727228978072069,0.906980126933232,0.934616737693396,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997814343821409,0.999999997409814
JADE2,0,0,0,0,0,0,0,0,0,0.722807482967872,0.922466726624801,0.934620922216491,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997814626764221,0.999999997409814
USP5,0,0,0,0,0,0,0,0,0,0.725685559526893,0.912135890221338,0.934630843188873,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997815297510798,0.999999997409814
TMEM200C,0,0,0,0,0,0,0,0,0,0.716185603589688,0.955967962864539,0.934632259910839,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997815393285297,0.999999997409814
CDK11A,0,0,0,0,0,0,0,0,0,0.726015680237566,0.911199251458583,0.934653269355669,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997816813332427,0.999999997409814
TMF1,0,0,0,0,0,0,0,0,0,0.727527137233894,0.906308478081645,0.934653721217458,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997816843868981,0.999999997409814
SMG8,0,0,0,0,0,0,0,0,0,0.723742205327489,0.919367246487151,0.934673641118081,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997818189827059,0.999999997409814
CEP120,0,0,0,0,0,0,0,0,0,0.727048931540179,0.908055666924378,0.934684991736832,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997818956581624,0.999999997409814
NOP14,0,0,0,0,0,0,0,0,0,0.727192987983678,0.907597389991501,0.934685358589379,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997818981360869,0.999999997409814
ZNF91,0,0,0,0,0,0,0,0,0,0.722455468918295,0.924468644800947,0.934689946679685,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997819291253642,0.999999997409814
EXOSC10,0,0,0,0,0,0,0,0,0,0.728840228781305,0.902553305977821,0.934692552341635,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997819467237492,0.999999997409814
TMPRSS15,0,0,0,0,0,0,0,0,0,0.728190648105484,0.904562339052874,0.934697692278303,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997819814362474,0.999999997409814
CCHCR1,0,0,0,0,0,0,0,0,0,0.727813396922492,0.905740364357567,0.934699090441306,1,0.940529397588307,0.989062862394621,0.99946512825196,0.997819908782348,0.999999997409814
