gene_name,n_syn,n_mis,n_non,n_spl,n_ind,wmis_cv,wnon_cv,wspl_cv,wind_cv,pmis_cv,ptrunc_cv,pallsubs_cv,pind_cv,qmis_cv,qtrunc_cv,qallsubs_cv,pglobal_cv,qglobal_cv
CTNND1,1,2,0,0,0,5.5894991539619,0,0,0,0.0732004530406312,0.797343047630242,0.192758854732782,1,0.843866475738091,0.977683077107757,0.996810799187675,0.510100712011026,0.999999998120736
TATDN3,0,1,0,0,0,13.9889045883617,0,0,0,0.0709792745871075,0.874913278772856,0.193059820776303,1,0.843866475738091,0.977683077107757,0.996810799187675,0.510595962185833,0.999999998120736
CNOT7,0,1,0,0,0,14.0181684971545,0,0,0,0.0708138374631372,0.888369214592865,0.193269704672191,1,0.843866475738091,0.977683077107757,0.996810799187675,0.510941055766304,0.999999998120736
SCUBE1,0,3,0,0,0,4.07435551197847,0,0,0,0.0777514617576477,0.722289698668686,0.193279977323823,1,0.843866475738091,0.977683077107757,0.996810799187675,0.510957940328559,0.999999998120736
TRIML1,0,2,0,0,0,5.72187446455436,0,0,0,0.0729313581441513,0.816946883059658,0.193420289047245,1,0.843866475738091,0.977683077107757,0.996810799187675,0.511188507932047,0.999999998120736
RP11-661C8.3,1,1,0,0,0,13.8702767591422,0,0,0,0.0705805527047373,0.907752428300659,0.193502276164687,1,0.843866475738091,0.977683077107757,0.996810799187675,0.511323186356634,0.999999998120736
PSMB6,0,1,0,0,0,14.0334056123644,0,0,0,0.0707279852943148,0.907978222740504,0.193802390904079,1,0.843866475738091,0.977683077107757,0.996810799187675,0.511815882000123,0.999999998120736
LOXL2,0,2,0,0,0,5.69539553982633,0,0,0,0.0735720017624909,0.806660412893159,0.194009144463698,1,0.843866475738091,0.977683077107757,0.996810799187675,0.512155037028415,0.999999998120736
KIF13B,1,2,0,1,0,2.22124363919269,10.0070311972751,10.0070311972751,0,0.363026671657074,0.101582728262496,0.194095875046181,1,0.843866475738091,0.977683077107757,0.996810799187675,0.512297242789471,0.999999998120736
UMODL1,1,1,0,1,0,1.14234855990012,13.9087541204929,13.9087541204929,0,0.903433244730848,0.0703623058267365,0.194503715420452,1,0.914563894152253,0.977683077107757,0.996810799187675,0.512965429355452,0.999999998120736
GH1,1,1,0,0,0,13.7699801252725,0,0,0,0.0711554881408571,0.903072533381114,0.194636563452022,1,0.843866475738091,0.977683077107757,0.996810799187675,0.513182896612794,0.999999998120736
FLNC,0,2,0,1,0,1.70008477479158,12.6897245540187,12.6897245540187,0,0.542483641632268,0.0791355182012965,0.194899355752893,1,0.843866475738091,0.977683077107757,0.996810799187675,0.513612810745959,0.999999998120736
ATP2B2,2,2,0,1,0,1.63268725348783,12.279533060801,12.279533060801,0,0.559622532060497,0.0799923018535056,0.195234181335964,1,0.843866475738091,0.977683077107757,0.996810799187675,0.514160054198737,0.999999998120736
PPP1CC,0,1,0,0,0,13.8714633840247,0,0,0,0.0716505966153966,0.895690340858679,0.195430068860622,1,0.843866475738091,0.977683077107757,0.996810799187675,0.514479949105508,0.999999998120736
OBSL1,0,1,1,0,0,0.62249481335297,11.2127980366523,11.2127980366523,0,0.648539174609667,0.0908320985992346,0.195560903112239,1,0.843866475738091,0.977683077107757,0.996810799187675,0.51469349912707,0.999999998120736
CLCN2,0,2,0,0,0,5.64766385327559,0,0,0,0.0747477224263314,0.795069824971087,0.195575375764979,1,0.843866475738091,0.977683077107757,0.996810799187675,0.514717116273649,0.999999998120736
TMEM147,0,1,0,0,0,13.8411232586531,0,0,0,0.0718259774746159,0.892107588573064,0.195682208659452,1,0.843866475738091,0.977683077107757,0.996810799187675,0.514891418023844,0.999999998120736
PATE2,0,1,0,0,0,13.8480892263947,0,0,0,0.0717856392194676,0.896257601020518,0.1957535234061,1,0.843866475738091,0.977683077107757,0.996810799187675,0.515007738160772,0.999999998120736
BAG6,0,2,0,0,0,5.64899754220434,0,0,0,0.0747145008143657,0.799401375364727,0.195872573849955,1,0.843866475738091,0.977683077107757,0.996810799187675,0.515201861210207,0.999999998120736
NFASC,1,3,0,1,0,2.41239321513938,7.61467026205108,7.61467026205108,0,0.240475867880677,0.137483057763671,0.196126752690421,1,0.843866475738091,0.977683077107757,0.996810799187675,0.515616081827805,0.999999998120736
MRPL11,1,1,0,0,0,13.6589902086293,0,0,0,0.0718020966821111,0.907319763430948,0.196229228762335,1,0.843866475738091,0.977683077107757,0.996810799187675,0.515782987980387,0.999999998120736
C1orf43,0,1,0,0,0,13.7539075532122,0,0,0,0.0723346631570659,0.883106592309751,0.196442604905923,1,0.843866475738091,0.977683077107757,0.996810799187675,0.516130349037649,0.999999998120736
STXBP5L,0,2,1,0,0,2.43570474683541,9.42172223706225,9.42172223706225,0,0.322061367630092,0.110199997087932,0.196624131478373,1,0.843866475738091,0.977683077107757,0.996810799187675,0.5164256788089,0.999999998120736
FAM127A,0,1,0,0,0,13.8678419950093,0,0,0,0.0716714875799531,0.932039952743596,0.196625290082796,1,0.843866475738091,0.977683077107757,0.996810799187675,0.516427563230782,0.999999998120736
KANSL1,1,2,0,0,0,5.51147665837752,0,0,0,0.0751747711970788,0.80217292824885,0.19739675763387,1,0.843866475738091,0.977683077107757,0.996810799187675,0.517680809360654,0.999999998120736
GPR123,0,2,1,0,0,1.6272501017301,12.7655154730881,12.7655154730881,0,0.574889871689143,0.0786117044672028,0.197892898388139,1,0.843866475738091,0.977683077107757,0.996810799187675,0.518485194387386,0.999999998120736
PITPNA,0,1,0,0,0,13.598544413151,0,0,0,0.0732578363533949,0.870874615635132,0.197930222580263,1,0.843866475738091,0.977683077107757,0.996810799187675,0.518545657153069,0.999999998120736
ATP13A5,1,4,0,0,0,3.13807202143284,0,0,0,0.0948720653987943,0.567670455559936,0.197995931723754,1,0.843866475738091,0.977683077107757,0.996810799187675,0.518652084593578,0.999999998120736
PTPRU,0,2,0,1,0,1.94525301758309,11.4137642627536,11.4137642627536,0,0.450289212041144,0.0890538438462833,0.198172305036196,1,0.843866475738091,0.977683077107757,0.996810799187675,0.518937644191638,0.999999998120736
EPHA10,0,3,0,0,0,4.0334983942001,0,0,0,0.0796727144450869,0.730959114858065,0.198291055127221,1,0.843866475738091,0.977683077107757,0.996810799187675,0.51912981970189,0.999999998120736
SNRPA1,0,1,0,0,0,13.5684429143989,0,0,0,0.073439273384214,0.889276433782939,0.199157468963443,1,0.843866475738091,0.977683077107757,0.996810799187675,0.52052980395056,0.999999998120736
CSPG4,0,4,0,0,0,3.43523490760841,0,0,0,0.079873163032012,0.740738841138451,0.199174228337284,1,0.843866475738091,0.977683077107757,0.996810799187675,0.520556847167658,0.999999998120736
MPP2,0,2,0,0,0,5.59266711621264,0,0,0,0.0761366170436082,0.806405987802339,0.199503676546185,1,0.843866475738091,0.977683077107757,0.996810799187675,0.521088164350931,0.999999998120736
PDCD6,0,1,0,0,0,13.5497723502671,0,0,0,0.0735522365157704,0.898032091636687,0.199756940417834,1,0.843866475738091,0.977683077107757,0.996810799187675,0.521496245425533,0.999999998120736
ARHGAP21,1,1,0,1,0,1.37052031854742,13.3054738004996,13.3054738004996,0,0.778621617441688,0.073937450490707,0.200002197449059,1,0.845396756105019,0.977683077107757,0.996810799187675,0.521891119132574,0.999999998120736
PLXNB1,0,4,0,0,0,3.35852657304872,0,0,0,0.0851293034420098,0.675804008744745,0.200058853540658,1,0.843866475738091,0.977683077107757,0.996810799187675,0.521982294947937,0.999999998120736
AP5S1,0,1,0,0,0,13.5898037518535,0,0,0,0.0733104336478738,0.935193600138901,0.200377149801863,1,0.843866475738091,0.977683077107757,0.996810799187675,0.52249422629499,0.999999998120736
MAPK1IP1L,0,1,0,0,0,13.5602236007474,0,0,0,0.07348896265139,0.927579897935158,0.200580740573827,1,0.843866475738091,0.977683077107757,0.996810799187675,0.522821406049493,0.999999998120736
TMEM9B,0,1,0,0,0,13.4951048734407,0,0,0,0.0738848839944779,0.903055724999317,0.200683320410874,1,0.843866475738091,0.977683077107757,0.996810799187675,0.522986178272613,0.999999998120736
OSBPL6,0,1,0,1,0,1.71222116857348,12.7985232915234,12.7985232915234,0,0.64394004984212,0.0783856139863088,0.201215645878937,1,0.843866475738091,0.977683077107757,0.996810799187675,0.523840402027865,0.999999998120736
MRPL46,0,1,0,0,0,13.4285553738672,0,0,0,0.0742936783377807,0.899181465259507,0.201445857895094,1,0.843866475738091,0.977683077107757,0.996810799187675,0.524209387285273,0.999999998120736
TMEM257,0,1,0,0,0,13.4781045651057,0,0,0,0.0739889082194978,0.927516054469292,0.201694118879699,1,0.843866475738091,0.977683077107757,0.996810799187675,0.524607006716774,0.999999998120736
FAM153C,0,1,0,0,0,13.2430538131893,0,0,0,0.0754559802123206,0.852530518373641,0.201800003232631,1,0.843866475738091,0.977683077107757,0.996810799187675,0.524776500094194,0.999999998120736
ZNF511,0,1,0,0,0,13.3915919385603,0,0,0,0.0745225801720375,0.896583860901572,0.201852494531767,1,0.843866475738091,0.977683077107757,0.996810799187675,0.524860504445483,0.999999998120736
MYPN,0,3,0,0,0,3.97212172280115,0,0,0,0.0826766516411668,0.712803393502586,0.201935377446075,1,0.843866475738091,0.977683077107757,0.996810799187675,0.524993118168935,0.999999998120736
BAZ1B,0,2,0,0,0,5.51294850724547,0,0,0,0.0782174730607306,0.785864889660144,0.202123052309648,1,0.843866475738091,0.977683077107757,0.996810799187675,0.525293274648246,0.999999998120736
C2orf74,0,1,0,0,0,13.3539827942705,0,0,0,0.0747568485595806,0.895081821449968,0.202311396632678,1,0.843866475738091,0.977683077107757,0.996810799187675,0.525594326630041,0.999999998120736
TPH2,0,2,0,0,0,5.46193072563912,0,0,0,0.0795928784433393,0.762114651789723,0.202649870542378,1,0.843866475738091,0.977683077107757,0.996810799187675,0.526134907085222,0.999999998120736
IL10RB,0,1,0,0,0,13.3035743779023,0,0,0,0.0750730288116616,0.896701872538946,0.203074306166635,1,0.843866475738091,0.977683077107757,0.996810799187675,0.526811979136016,0.999999998120736
CPLX3,0,1,0,0,0,13.3378985391101,0,0,0,0.0748574619774833,0.912249220871646,0.203162216913228,1,0.843866475738091,0.977683077107757,0.996810799187675,0.526952105956962,0.999999998120736
ZBTB6,0,1,0,0,0,13.3267471758171,0,0,0,0.0749273681028174,0.919255873805059,0.20354157670125,1,0.843866475738091,0.977683077107757,0.996810799187675,0.527556356852419,0.999999998120736
UBAP2,0,2,0,0,0,5.46496893183749,0,0,0,0.0795099884468562,0.773008193085222,0.203593095542247,1,0.843866475738091,0.977683077107757,0.996810799187675,0.527638362402471,0.999999998120736
RANBP6,0,2,0,0,0,5.54975316999261,0,0,0,0.0772466226310435,0.831019889172377,0.203796102285735,1,0.843866475738091,0.977683077107757,0.996810799187675,0.527961373235276,0.999999998120736
GUK1,0,1,0,0,0,13.2721079198156,0,0,0,0.075271678475449,0.909135899415638,0.203973730508658,1,0.843866475738091,0.977683077107757,0.996810799187675,0.528243837566316,0.999999998120736
MAPK15,1,2,0,0,0,5.36818972338772,0,0,0,0.0790080002618768,0.788067555481751,0.204353372207284,1,0.843866475738091,0.977683077107757,0.996810799187675,0.528847025215568,0.999999998120736
C3orf65,0,1,0,0,0,13.2408962793851,0,0,0,0.0754697002247082,0.907988087984843,0.204371587680172,1,0.843866475738091,0.977683077107757,0.996810799187675,0.528875948836345,0.999999998120736
ATXN7L3,0,1,0,0,0,13.1503303448267,0,0,0,0.0760498896803092,0.881948801670527,0.204600192060998,1,0.843866475738091,0.977683077107757,0.996810799187675,0.529238802592853,0.999999998120736
IFT172,0,1,0,1,0,1.637195420376,12.719039654073,12.719039654073,0,0.670204875469569,0.0789321352315826,0.204762046877092,1,0.843866475738091,0.977683077107757,0.996810799187675,0.529495553219709,0.999999998120736
EFNA1,0,1,0,0,0,13.2037964209122,0,0,0,0.0757063600996151,0.905149483447481,0.204792868730155,1,0.843866475738091,0.977683077107757,0.996810799187675,0.529544431484017,0.999999998120736
AL121901.1,0,1,0,0,0,13.2270655389594,0,0,0,0.0755577633073922,0.928471089585534,0.205207241353596,1,0.843866475738091,0.977683077107757,0.996810799187675,0.530201106510684,0.999999998120736
C20orf144,0,1,0,0,0,13.2432061939337,0,0,0,0.0754550113828518,0.943214537952606,0.205340913097204,1,0.843866475738091,0.977683077107757,0.996810799187675,0.53041276358576,0.999999998120736
FMN1,0,1,0,1,0,1.11492402101452,13.2611114570054,13.2611114570054,0,0.92179652516086,0.0753413335446117,0.205409647858809,1,0.929219648319906,0.977683077107757,0.996810799187675,0.530521564963141,0.999999998120736
MAST3,0,2,0,0,0,5.49567018001991,0,0,0,0.0786793842572556,0.816490965008556,0.205754904188235,1,0.843866475738091,0.977683077107757,0.996810799187675,0.531067729083082,0.999999998120736
PSPH,0,1,0,0,0,13.1202226021926,0,0,0,0.076244633031234,0.901930315057678,0.205860438552297,1,0.843866475738091,0.977683077107757,0.996810799187675,0.531234559197936,0.999999998120736
LIG4,0,2,0,0,0,5.5141407966996,0,0,0,0.0781857446254181,0.834624536755989,0.206076112659162,1,0.843866475738091,0.977683077107757,0.996810799187675,0.531575331440618,0.999999998120736
PRSS16,0,2,0,0,0,5.41038108716762,0,0,0,0.0810186680860701,0.768693429154112,0.206291774305801,1,0.843866475738091,0.977683077107757,0.996810799187675,0.531915858296116,0.999999998120736
MED1,0,2,0,0,0,5.48364175419997,0,0,0,0.0790032946926982,0.815028564561211,0.206326826611905,1,0.843866475738091,0.977683077107757,0.996810799187675,0.531971184112223,0.999999998120736
LRRC29,0,1,0,0,0,13.0779372952267,0,0,0,0.0765197350521724,0.902610908387399,0.206491792400519,1,0.843866475738091,0.977683077107757,0.996810799187675,0.532231482668129,0.999999998120736
MOB3A,0,1,0,0,0,13.0912844268157,0,0,0,0.0764326988221173,0.93169203121552,0.207230891660035,1,0.843866475738091,0.977683077107757,0.996810799187675,0.533396086609593,0.999999998120736
GPR115,1,3,0,0,0,3.8347726121987,0,0,0,0.0845122436533882,0.721071929841069,0.207534277999425,1,0.843866475738091,0.977683077107757,0.996810799187675,0.533873370978476,0.999999998120736
UBXN2A,0,1,0,0,0,12.9664790127464,0,0,0,0.0772539052952304,0.892429378735995,0.207698800460951,1,0.843866475738091,0.977683077107757,0.996810799187675,0.534132010568722,0.999999998120736
VTA1,0,1,0,0,0,12.9197426766473,0,0,0,0.0775657172335033,0.891891930308485,0.208358965878509,1,0.843866475738091,0.977683077107757,0.996810799187675,0.535168522273629,0.999999998120736
OTUD6B,0,1,0,0,0,12.9443910033015,0,0,0,0.0774009755635767,0.900876665246459,0.208361750275932,1,0.843866475738091,0.977683077107757,0.996810799187675,0.535172889562583,0.999999998120736
PTCH1,0,3,0,0,0,3.94383281355856,0,0,0,0.0841108262292151,0.740266661588282,0.208457322744451,1,0.843866475738091,0.977683077107757,0.996810799187675,0.535322771107203,0.999999998120736
RPP21,1,1,0,0,0,12.7391590065016,0,0,0,0.0776187469218959,0.897595670428942,0.208761190572519,1,0.843866475738091,0.977683077107757,0.996810799187675,0.535799020860129,0.999999998120736
ANKRD36C,2,2,0,0,0,5.08540995083993,0,0,0,0.0849570323715753,0.722366314496382,0.210033027791406,1,0.843866475738091,0.977683077107757,0.996810799187675,0.537787569286778,0.999999998120736
MYOM3,2,0,0,0,0,0,0,0,0,0.0920018650952588,0.557803012332966,0.210092592522739,1,0.843866475738091,0.977683077107757,0.996810799187675,0.537880511037901,0.999999998120736
MC5R,0,2,0,0,0,5.49469764039871,0,0,0,0.0787055016357447,0.899061718450426,0.210936734367084,1,0.843866475738091,0.977683077107757,0.996810799187675,0.539195853398477,0.999999998120736
DUOX2,0,1,0,1,0,1.31522264209905,12.8142831268151,12.8142831268151,0,0.808245632703548,0.0782780968430642,0.211176973367268,1,0.853847316004489,0.977683077107757,0.996810799187675,0.539569575862488,0.999999998120736
IGF2R,0,3,0,0,0,3.86505934243021,0,0,0,0.0882787229296632,0.701327442083479,0.211293794491542,1,0.843866475738091,0.977683077107757,0.996810799187675,0.539751207269006,0.999999998120736
NRXN1,1,0,0,0,0,0,0,0,0,0.0888656390573176,0.603068174030199,0.211391163959749,1,0.843866475738091,0.977683077107757,0.996810799187675,0.539902546232885,0.999999998120736
WFDC9,0,1,0,0,0,12.7121811741079,0,0,0,0.0789796298753744,0.891319139889291,0.211421347526711,1,0.843866475738091,0.977683077107757,0.996810799187675,0.539949450699545,0.999999998120736
ZNF330,0,1,0,0,0,12.6666575832002,0,0,0,0.0792962478372579,0.880966971306791,0.211641303228668,1,0.843866475738091,0.977683077107757,0.996810799187675,0.540291125977468,0.999999998120736
ITGB3,1,2,0,0,0,5.23889618619676,0,0,0,0.0827160225343262,0.793522372878917,0.212620353998934,1,0.843866475738091,0.977683077107757,0.996810799187675,0.541809196053262,0.999999998120736
RALB,0,1,0,0,0,12.6604466773799,0,0,0,0.0793396302571128,0.904026214736199,0.212722654724848,1,0.843866475738091,0.977683077107757,0.996810799187675,0.54196755824668,0.999999998120736
SLC36A2,0,2,0,0,0,5.34238505424865,0,0,0,0.0829568661303011,0.797281896119232,0.21311936923999,1,0.843866475738091,0.977683077107757,0.996810799187675,0.542581209811446,0.999999998120736
CCZ1,0,1,0,0,0,12.5927074043917,0,0,0,0.079815698986869,0.891794511901847,0.213260325793556,1,0.843866475738091,0.977683077107757,0.996810799187675,0.542799068345648,0.999999998120736
ADCY5,1,0,0,0,0,0,0,0,0,0.0872533211732265,0.650309681557981,0.213743798250228,1,0.843866475738091,0.977683077107757,0.996810799187675,0.543545602518138,0.999999998120736
FCGR1A,0,1,0,0,0,12.5458577513709,0,0,0,0.08014811457694,0.890161686004828,0.213910490332876,1,0.843866475738091,0.977683077107757,0.996810799187675,0.543802739616614,0.999999998120736
PROSC,0,1,0,0,0,12.5488547623378,0,0,0,0.0801267716555656,0.8928117962687,0.213979623402822,1,0.843866475738091,0.977683077107757,0.996810799187675,0.543909345302364,0.999999998120736
FAM221A,0,1,0,0,0,12.523324035207,0,0,0,0.0803089297064635,0.893166967828495,0.214390119502751,1,0.843866475738091,0.977683077107757,0.996810799187675,0.544541885271541,0.999999998120736
C11orf71,0,1,0,0,0,12.5883951785817,0,0,0,0.0798461872777457,0.925044195589721,0.214544880681878,1,0.843866475738091,0.977683077107757,0.996810799187675,0.544780155132341,0.999999998120736
SLC35F1,1,2,0,0,0,5.14505692760667,0,0,0,0.085567936917587,0.754368239921353,0.214563529494268,1,0.843866475738091,0.977683077107757,0.996810799187675,0.544808859251377,0.999999998120736
PRODH2,0,2,0,0,0,5.29677071633026,0,0,0,0.0842951171257548,0.784497906143885,0.214673006811119,1,0.843866475738091,0.977683077107757,0.996810799187675,0.544977333274279,0.999999998120736
MICA,0,1,0,0,0,12.5221902231323,0,0,0,0.0803170373762684,0.900954180029173,0.214730023141819,1,0.843866475738091,0.977683077107757,0.996810799187675,0.545065053270853,0.999999998120736
RGS21,0,1,0,0,0,12.4683855842489,0,0,0,0.0807035637540905,0.886785115188087,0.214962105031986,1,0.843866475738091,0.977683077107757,0.996810799187675,0.545421956584859,0.999999998120736
ECHS1,0,1,0,0,0,12.4705598217525,0,0,0,0.080687876394298,0.897988281411949,0.215414771066017,1,0.843866475738091,0.977683077107757,0.996810799187675,0.546117360869987,0.999999998120736
IGFBP6,0,1,0,0,0,12.4645303191452,0,0,0,0.080731394034583,0.900451795510126,0.215609361327921,1,0.843866475738091,0.977683077107757,0.996810799187675,0.546416006019794,0.999999998120736
RP11-324D17.1,0,1,0,0,0,12.4282458726296,0,0,0,0.0809942112151512,0.893361962504631,0.21588332312556,1,0.843866475738091,0.977683077107757,0.996810799187675,0.546836168070477,0.999999998120736
ACE,0,1,0,1,0,1.3156553972374,12.4966515088196,12.4966515088196,0,0.808026935883295,0.080500068969094,0.216024451365349,1,0.853847316004489,0.977683077107757,0.996810799187675,0.547052473968327,0.999999998120736
YWHAG,0,1,0,0,0,12.4442078096747,0,0,0,0.08087839679577,0.9090801568728,0.216260327325703,1,0.843866475738091,0.977683077107757,0.996810799187675,0.547413792993222,0.999999998120736
ISCA2,0,1,0,0,0,12.4133880408535,0,0,0,0.0811022955561287,0.900755247022821,0.21642561342441,1,0.843866475738091,0.977683077107757,0.996810799187675,0.547666827883262,0.999999998120736
FBN2,2,5,0,1,0,2.35661054821392,4.6907343045122,4.6907343045122,0,0.157969680712415,0.230928246402797,0.216815692156304,1,0.843866475738091,0.977683077107757,0.996810799187675,0.5482634953285,0.999999998120736
CACNA1D,0,0,0,0,0,0,0,0,0,0.0943427762668362,0.559871389373032,0.21683483947033,1,0.843866475738091,0.977683077107757,0.996810799187675,0.54829276512813,0.999999998120736
C12orf77,0,1,0,0,0,12.3781489244324,0,0,0,0.0813597339786379,0.899891370232945,0.216948158454805,1,0.843866475738091,0.977683077107757,0.996810799187675,0.548465957112155,0.999999998120736
GUCA1B,0,1,0,0,0,12.3517006430694,0,0,0,0.0815539640058078,0.895855122801041,0.217200642195563,1,0.843866475738091,0.977683077107757,0.996810799187675,0.548851629859354,0.999999998120736
ARHGEF10L,3,0,0,0,0,0,0,0,0,0.0932244750238114,0.596419826432589,0.217242888317258,1,0.843866475738091,0.977683077107757,0.996810799187675,0.548916132779484,0.999999998120736
CD82,0,1,0,0,0,12.3063288796827,0,0,0,0.0818892045681238,0.886099383640463,0.217490433243628,1,0.843866475738091,0.977683077107757,0.996810799187675,0.549293928351531,0.999999998120736
PROKR2,0,2,0,0,0,5.36188866156608,0,0,0,0.0823940826921017,0.872119183846385,0.217541268955118,1,0.843866475738091,0.977683077107757,0.996810799187675,0.549371477393404,0.999999998120736
NAV2,1,0,0,0,0,0,0,0,0,0.0909104733475919,0.623918073875154,0.217803275719369,1,0.843866475738091,0.977683077107757,0.996810799187675,0.549770976070646,0.999999998120736
FANCI,0,2,0,0,0,5.17365025081842,0,0,0,0.0880680344005316,0.744020205435697,0.217870171164043,1,0.843866475738091,0.977683077107757,0.996810799187675,0.549872925362215,0.999999998120736
SEL1L3,0,2,0,0,0,5.21587039580229,0,0,0,0.0867470460386537,0.767383261185544,0.21791117381225,1,0.843866475738091,0.977683077107757,0.996810799187675,0.54993540363313,0.999999998120736
MAGI2,0,1,0,1,0,1.03696674802797,12.326621719704,12.326621719704,0,0.973654455595327,0.0817389457652804,0.218205437207882,1,0.975742800646733,0.977683077107757,0.996810799187675,0.550383564686981,0.999999998120736
C2orf50,0,1,0,0,0,12.3072681191811,0,0,0,0.0818822384717963,0.904853065231307,0.218275866020203,1,0.843866475738091,0.977683077107757,0.996810799187675,0.550490768391226,0.999999998120736
TSPAN13,0,1,0,0,0,12.1884706221832,0,0,0,0.0827722704730809,0.87474891184103,0.218831261356677,1,0.843866475738091,0.977683077107757,0.996810799187675,0.551335371642617,0.999999998120736
ANKRA2,0,1,0,0,0,12.2204549132481,0,0,0,0.0825308578281778,0.888407530442844,0.218978569755051,1,0.843866475738091,0.977683077107757,0.996810799187675,0.551559150458254,0.999999998120736
MAD2L1BP,0,1,0,0,0,12.2419356550948,0,0,0,0.0823694671634939,0.900445658690984,0.219152717328755,1,0.843866475738091,0.977683077107757,0.996810799187675,0.551823573326595,0.999999998120736
GDF1,0,1,0,0,0,12.3343860643735,0,0,0,0.0816815917146321,0.949771912627671,0.219171601227353,1,0.843866475738091,0.977683077107757,0.996810799187675,0.551852238015274,0.999999998120736
COL7A1,0,5,1,0,0,2.67382493676418,3.96252592525022,3.96252592525022,0,0.126648544545529,0.281976873244931,0.21923024745057,1,0.843866475738091,0.977683077107757,0.996810799187675,0.551941249288813,0.999999998120736
RELL2,0,1,0,0,0,12.2553530268981,0,0,0,0.0822689599339791,0.908129311789113,0.219237206824283,1,0.843866475738091,0.977683077107757,0.996810799187675,0.551951810951772,0.999999998120736
PTPRD,1,0,0,0,0,0,0,0,0,0.0950076113284412,0.577290033133649,0.219292878472121,1,0.843866475738091,0.977683077107757,0.996810799187675,0.552036291232308,0.999999998120736
CACNA1S,1,0,0,0,0,0,0,0,0,0.0952999048836178,0.573686395204967,0.219303475265098,1,0.843866475738091,0.977683077107757,0.996810799187675,0.552052369989351,0.999999998120736
BCL9L,0,2,0,0,0,5.29779202022373,0,0,0,0.0842648110456677,0.844859663876336,0.219761384833884,1,0.843866475738091,0.977683077107757,0.996810799187675,0.552746677888577,0.999999998120736
HOXB3,0,1,0,0,0,12.2826004163265,0,0,0,0.0820655633196845,0.941565881595765,0.219824789805872,1,0.843866475738091,0.977683077107757,0.996810799187675,0.552842740776479,0.999999998120736
LASP1,0,1,0,0,0,12.1815998784877,0,0,0,0.082824303349795,0.893633945346629,0.219844298496745,1,0.843866475738091,0.977683077107757,0.996810799187675,0.552872294103825,0.999999998120736
LRRC16B,3,0,0,0,0,0,0,0,0,0.0986265417618024,0.550140000301187,0.219863812850981,1,0.843866475738091,0.977683077107757,0.996810799187675,0.552901854278557,0.999999998120736
DNAH8,4,3,2,0,0,0.600798742883838,3.46075968190969,3.46075968190969,0,0.426565272337848,0.165727549219039,0.219932278602462,1,0.843866475738091,0.977683077107757,0.996810799187675,0.553005551908223,0.999999998120736
CLSPN,0,2,0,0,0,5.16318537607049,0,0,0,0.0883999835183957,0.755895309827063,0.219954405996494,1,0.843866475738091,0.977683077107757,0.996810799187675,0.553039061308498,0.999999998120736
VHL,0,1,0,0,0,12.2324136683662,0,0,0,0.0824409350690842,0.917832390027551,0.219955275223226,1,0.843866475738091,0.977683077107757,0.996810799187675,0.553040377607245,0.999999998120736
CA11,0,1,0,0,0,12.1511122782548,0,0,0,0.0830559338791412,0.885788906024096,0.219985079385755,1,0.843866475738091,0.977683077107757,0.996810799187675,0.553085508956758,0.999999998120736
SWI5,0,1,0,0,0,12.2103764628966,0,0,0,0.0826067853008138,0.90903567867934,0.220000945084836,1,0.843866475738091,0.977683077107757,0.996810799187675,0.553109532155681,0.999999998120736
C16orf92,0,1,0,0,0,12.1934151845613,0,0,0,0.0827348628347123,0.903128808162217,0.220049065204251,1,0.843866475738091,0.977683077107757,0.996810799187675,0.553182386694071,0.999999998120736
MSRB2,0,1,0,0,0,12.2069036592786,0,0,0,0.0826329786418583,0.910968539484005,0.220129021547072,1,0.843866475738091,0.977683077107757,0.996810799187675,0.553303418455383,0.999999998120736
PPT1,0,1,0,0,0,12.1008556970756,0,0,0,0.0834404326669516,0.873773453022958,0.220210851510221,1,0.843866475738091,0.977683077107757,0.996810799187675,0.553427256288183,0.999999998120736
CHD8,0,3,0,0,0,3.74175459146178,0,0,0,0.0953582936031693,0.675476008872974,0.220578646273022,1,0.843866475738091,0.977683077107757,0.996810799187675,0.553983485233517,0.999999998120736
KRTAP4-9,0,1,0,0,0,12.2129227719021,0,0,0,0.0825875899000301,0.92773231690007,0.220586555029828,1,0.843866475738091,0.977683077107757,0.996810799187675,0.553995439185361,0.999999998120736
CELSR1,5,1,0,0,0,0.241633028549637,0,0,0,0.101371481531965,0.511418432779828,0.220842730456819,1,0.843866475738091,0.977683077107757,0.996810799187675,0.554382490712685,0.999999998120736
GALP,0,1,0,0,0,12.0239972876702,0,0,0,0.0840349757554797,0.863817098136785,0.220935829431515,1,0.843866475738091,0.977683077107757,0.996810799187675,0.554523078888421,0.999999998120736
HTR3A,0,2,0,0,0,5.21200241672353,0,0,0,0.0868668642285396,0.795130303038547,0.221017391343287,1,0.843866475738091,0.977683077107757,0.996810799187675,0.554646212778088,0.999999998120736
KCNV1,0,2,0,0,0,5.27440182782279,0,0,0,0.0849628863408914,0.84407660977928,0.22117838431483,1,0.843866475738091,0.977683077107757,0.996810799187675,0.554889175283464,0.999999998120736
RTL1,2,0,0,0,0,0,0,0,0,0.0902179907440386,0.673744924068167,0.221439536542736,1,0.843866475738091,0.977683077107757,0.996810799187675,0.555283043924731,0.999999998120736
